,Request Id,decode_time_execution_plus_preemption_normalized,cdf
22,22,0.010783087902413752,0.0078125
23,23,0.010783087902413752,0.015625
25,25,0.010783087902413752,0.0234375
26,26,0.010783087902413752,0.03125
30,30,0.010783087902413752,0.0390625
31,31,0.010783087902413752,0.046875
32,32,0.010783087902413752,0.0546875
34,34,0.010783087902413752,0.0625
33,33,0.010783087902413765,0.0703125
21,21,0.01078308790241407,0.078125
20,20,0.010783087902414536,0.0859375
18,18,0.010783087902414633,0.09375
0,1,0.010783087902415021,0.1015625
2,2,0.010783087902415021,0.109375
72,72,0.010783087902417277,0.1171875
74,74,0.010783087902417277,0.125
75,75,0.010783087902417277,0.1328125
77,77,0.010783087902417277,0.140625
84,84,0.010783087902417277,0.1484375
94,94,0.010783087902417277,0.15625
95,95,0.010783087902417277,0.1640625
96,96,0.010783087902417277,0.171875
97,97,0.010783087902417277,0.1796875
98,98,0.010783087902417277,0.1875
99,100,0.010783087902417277,0.1953125
107,107,0.010783087902417277,0.203125
109,109,0.010783087902417277,0.2109375
110,110,0.010783087902417277,0.21875
112,112,0.010783087902417277,0.2265625
114,114,0.010783087902417277,0.234375
116,116,0.010783087902417277,0.2421875
118,118,0.010783087902417277,0.25
120,120,0.010783087902417277,0.2578125
123,124,0.010783087902417277,0.265625
127,127,0.010783087902417277,0.2734375
36,36,0.010783087902417304,0.28125
53,53,0.010783087902417304,0.2890625
56,56,0.010783087902417304,0.296875
59,59,0.010783087902417304,0.3046875
60,60,0.010783087902417304,0.3125
61,61,0.010783087902417304,0.3203125
62,62,0.010783087902417304,0.328125
63,63,0.010783087902417304,0.3359375
65,65,0.010783087902417304,0.34375
29,29,0.010783479538010676,0.3515625
37,37,0.010786005919393993,0.359375
92,92,0.010786394804990829,0.3671875
58,58,0.010790479478758247,0.375
51,51,0.010792035021145813,0.3828125
28,28,0.010794757220321333,0.390625
73,73,0.010795534991517752,0.3984375
5,5,0.010795734734314725,0.40625
108,108,0.010801166289874153,0.4140625
82,82,0.010802170503866393,0.421875
16,16,0.010802572739461933,0.4296875
50,50,0.010804583917447763,0.4375
106,106,0.010804786410246126,0.4453125
121,121,0.010805188645843011,0.453125
68,68,0.010806797588230638,0.4609375
93,93,0.010808565198416609,0.46875
80,80,0.010811318100990286,0.4765625
14,14,0.0108129377789742,0.484375
4,4,0.010814072103563359,0.4921875
57,57,0.010826624713035332,0.5
52,52,0.010828399676616612,0.5078125
117,117,0.010829872854604738,0.515625
105,105,0.010830900779193964,0.5234375
101,101,0.0108322299393801,0.53125
126,126,0.010835470930946223,0.5390625
17,17,0.010836204219936758,0.546875
81,81,0.010836498855535448,0.5546875
49,49,0.010837785767820574,0.5625
90,90,0.01084071032169015,0.5703125
70,70,0.010840998857284123,0.578125
113,113,0.010842871038666602,0.5859375
19,19,0.010842967751311834,0.59375
85,85,0.010846481033627342,0.6015625
69,69,0.010848262522207053,0.609375
8,9,0.01085141037097655,0.6171875
125,125,0.01085667401892182,0.625
13,13,0.010860579356682158,0.6328125
89,89,0.010863583462650483,0.640625
27,27,0.01104013384561843,0.6484375
35,35,0.011042047601998742,0.65625
88,88,0.011042342237598146,0.6640625
54,54,0.01104543728636656,0.671875
24,24,0.011048678277929116,0.6796875
71,71,0.011049267549127079,0.6875
3,3,0.0110494134919224,0.6953125
38,38,0.011051475941103422,0.703125
104,104,0.011053392447480548,0.7109375
78,78,0.011054127661472735,0.71875
102,102,0.01105604416785233,0.7265625
119,119,0.011056338803449195,0.734375
64,64,0.01105751734584029,0.7421875
91,91,0.01105883600602281,0.75
76,76,0.01106131605859656,0.7578125
1,0,0.011063797211171074,0.765625
55,55,0.01107592717064565,0.7734375
115,115,0.011079174562211691,0.78125
103,103,0.01108019723680087,0.7890625
100,99,0.011081519646986948,0.796875
122,122,0.011084744138552927,0.8046875
15,15,0.011085473677544151,0.8125
79,79,0.011085766813142106,0.8203125
9,8,0.011089197554707546,0.828125
86,86,0.011090323079296527,0.8359375
66,66,0.011090643714893933,0.84375
111,111,0.011092724546272914,0.8515625
83,83,0.011096735791233547,0.859375
67,67,0.011099089879816532,0.8671875
7,7,0.011103367528584287,0.875
124,123,0.011110500826528702,0.8828125
12,12,0.011111031541754683,0.890625
42,42,0.011111557001118516,0.8984375
43,43,0.011112079468917097,0.90625
11,11,0.011115631414289888,0.9140625
46,46,0.011118711535071601,0.921875
87,87,0.01111957802025798,0.9296875
45,45,0.011121403587645629,0.9375
10,10,0.011121854292311738,0.9453125
6,6,0.01115181641338022,0.953125
47,47,0.011163107693603402,0.9609375
48,48,0.011173409783115068,0.96875
44,44,0.011180122248965474,0.9765625
39,39,0.011369789155357857,0.984375
40,40,0.011412151406767768,0.9921875
41,41,0.011420128816130665,1.0
