,cdf,batch_execution_time
0,0.0,0.010041768511489526
1,0.01,0.010041768511489526
2,0.02,0.010122424881781077
3,0.03,0.010122424881781077
4,0.04,0.010142689996659517
5,0.05,0.010142689996659517
6,0.06,0.010142689996659517
7,0.07,0.010142689996659517
8,0.08,0.010142689996659517
9,0.09,0.01020372909115209
10,0.1,0.01020372909115209
11,0.11,0.01020372909115209
12,0.12,0.01020372909115209
13,0.13,0.010244625759957635
14,0.14,0.010285686343103177
15,0.15,0.010285686343103177
16,0.16,0.0108998962696904
17,0.17,0.0108998962696904
18,0.18,0.010921717883843935
19,0.19,0.010921717883843935
20,0.2,0.010921717883843935
21,0.21,0.010921717883843935
22,0.22,0.011009442085099047
23,0.23,0.011009442085099047
24,0.24,0.011009442085099047
25,0.25,0.011009442085099047
26,0.26,0.011031483010194344
27,0.27,0.011031483010194344
28,0.28,0.011031483010194344
29,0.29,0.011031483010194344
30,0.3,0.011031483010194344
31,0.31,0.011075697326653724
32,0.32,0.011075697326653724
33,0.33,0.011097870894875253
34,0.34,0.011097870894875253
35,0.35000000000000003,0.011120088854624748
36,0.36,0.011527705262977854
37,0.37,0.011527705262977854
38,0.38,0.011527705262977854
39,0.39,0.011527705262977854
40,0.4,0.011643560665779715
41,0.41000000000000003,0.011643560665779715
42,0.42,0.011643560665779715
43,0.43,0.011643560665779715
44,0.44,0.011643560665779715
45,0.45,0.011666871097543038
46,0.46,0.011666871097543038
47,0.47000000000000003,0.011666871097543038
48,0.48,0.011666871097543038
49,0.49,0.011666871097543038
50,0.5,0.011737082771920364
51,0.51,0.011737082771920364
52,0.52,0.011737082771920364
53,0.53,0.011737082771920364
54,0.54,0.011784125140703235
55,0.55,0.011784125140703235
56,0.56,0.01274008503346046
57,0.5700000000000001,0.01274008503346046
58,0.58,0.012765590709203124
59,0.59,0.012765590709203124
60,0.6,0.012765590709203124
61,0.61,0.012893887071738367
62,0.62,0.012893887071738367
63,0.63,0.012893887071738367
64,0.64,0.012893887071738367
65,0.65,0.012971482974956107
66,0.66,0.012971482974956107
67,0.67,0.012971482974956107
68,0.68,0.012971482974956107
69,0.6900000000000001,0.012971482974956107
70,0.7000000000000001,0.013049545853273191
71,0.71,0.013101848589856717
72,0.72,0.013101848589856717
73,0.73,0.013101848589856717
74,0.74,0.013101848589856717
75,0.75,0.013101848589856717
76,0.76,0.013128078516963538
77,0.77,0.013207083793213397
78,0.78,0.013207083793213397
79,0.79,0.01328656452622316
80,0.8,0.01328656452622316
81,0.81,0.013420096764419964
82,0.8200000000000001,0.013420096764419964
83,0.8300000000000001,0.013473884673507913
84,0.84,0.013609299511113834
85,0.85,0.013609299511113834
86,0.86,0.013609299511113834
87,0.87,0.01363654535598093
88,0.88,0.01363654535598093
89,0.89,0.013801169725858414
90,0.9,0.013801169725858414
91,0.91,0.01629329065222864
92,0.92,0.01662243706766539
93,0.93,0.016755949948164837
94,0.9400000000000001,0.016890535215895276
95,0.9500000000000001,0.017060287973823713
96,0.96,0.017474687931811023
97,0.97,0.018555262656577566
98,0.98,0.0403969266605426
99,0.99,0.042468122088452895
100,1.0,0.04924233767516848
