,Request Id,decode_time_execution_plus_preemption_normalized,cdf
22,22,0.010155963312532282,0.0078125
23,23,0.010155963312532282,0.015625
25,25,0.010155963312532282,0.0234375
26,26,0.010155963312532282,0.03125
27,27,0.010155963312532282,0.0390625
29,29,0.010155963312532282,0.046875
30,30,0.010155963312532282,0.0546875
31,31,0.010155963312532282,0.0625
32,32,0.010155963312532282,0.0703125
33,33,0.010155963312532434,0.078125
21,21,0.01015596331253265,0.0859375
20,20,0.010155963312532726,0.09375
5,5,0.010155963312532944,0.1015625
3,3,0.01015596331253301,0.109375
0,1,0.01015596331253307,0.1171875
2,2,0.010155963312533094,0.125
17,17,0.010155963312533163,0.1328125
18,18,0.010155963312533163,0.140625
19,19,0.010155963312533163,0.1484375
34,34,0.01015596331253317,0.15625
35,35,0.010155963312534044,0.1640625
36,36,0.010155963312534044,0.171875
37,37,0.010155963312534044,0.1796875
53,53,0.010155963312534044,0.1875
56,56,0.010155963312534044,0.1953125
57,57,0.010155963312534044,0.203125
60,60,0.010155963312534044,0.2109375
61,61,0.010155963312534044,0.21875
62,62,0.010155963312534044,0.2265625
63,63,0.010155963312534044,0.234375
66,67,0.010155963312534044,0.2421875
71,71,0.010155963312534044,0.25
72,72,0.010155963312536626,0.2578125
73,73,0.010155963312537597,0.265625
74,74,0.010155963312537597,0.2734375
75,75,0.010155963312537597,0.28125
79,79,0.010155963312537597,0.2890625
83,83,0.010155963312537597,0.296875
84,84,0.010155963312537597,0.3046875
85,85,0.010155963312537597,0.3125
87,88,0.010155963312537597,0.3203125
88,89,0.010155963312537597,0.328125
92,92,0.010155963312537597,0.3359375
93,93,0.010155963312537597,0.34375
94,94,0.010155963312537597,0.3515625
96,96,0.010155963312537597,0.359375
97,97,0.010155963312537597,0.3671875
98,98,0.010155963312537597,0.375
99,99,0.010155963312537597,0.3828125
100,100,0.010155963312537597,0.390625
101,101,0.010155963312537597,0.3984375
105,105,0.010155963312537597,0.40625
109,109,0.010155963312537597,0.4140625
110,110,0.010155963312537597,0.421875
111,111,0.010155963312537597,0.4296875
112,112,0.010155963312537597,0.4375
113,113,0.010155963312537597,0.4453125
114,114,0.010155963312537597,0.453125
116,116,0.010155963312537597,0.4609375
117,117,0.010155963312537597,0.46875
118,118,0.010155963312537597,0.4765625
120,120,0.010155963312537597,0.484375
123,123,0.010155963312537597,0.4921875
124,124,0.010155963312537597,0.5
125,125,0.010155963312537597,0.5078125
127,127,0.010155963312537597,0.515625
58,58,0.010169139145867478,0.5234375
95,95,0.01019929514586998,0.53125
28,28,0.010214373145865832,0.5390625
119,119,0.010218142645869566,0.546875
108,108,0.010276552479201617,0.5546875
82,82,0.010287004979201486,0.5625
106,106,0.0103096694792012,0.5703125
68,68,0.010328814979201795,0.578125
16,16,0.010332299145866482,0.5859375
59,59,0.010334058645868477,0.59375
50,50,0.010358447812535226,0.6015625
80,80,0.010375868645867037,0.609375
107,107,0.010377593312533684,0.6171875
121,121,0.010386936680738812,0.625
15,15,0.010392964062533115,0.6328125
51,51,0.010392964062535315,0.640625
54,54,0.01040022513906852,0.6484375
4,4,0.010407922729199659,0.65625
24,24,0.010434143139067,0.6640625
14,14,0.010436623479199804,0.671875
115,115,0.010436969639071203,0.6796875
38,38,0.010462408139068458,0.6875
49,49,0.010470207645868368,0.6953125
81,81,0.0104769244791999,0.703125
104,104,0.010480861722403645,0.7109375
78,78,0.010489933722403533,0.71875
102,102,0.010509607139069954,0.7265625
64,64,0.010526221722402113,0.734375
55,55,0.010530775139068804,0.7421875
76,76,0.010567063139069244,0.75
103,103,0.01056855772240256,0.7578125
1,0,0.010595944472400882,0.765625
52,52,0.010604776645867953,0.7734375
13,13,0.010645221812533384,0.78125
126,126,0.010654555312529401,0.7890625
77,77,0.010659424889069624,0.796875
69,69,0.010710337812534998,0.8046875
90,90,0.010713376145861209,0.8125
70,70,0.01071812789586829,0.8203125
7,7,0.010719137139067907,0.828125
89,87,0.010806978972399961,0.8359375
9,9,0.010823366472401296,0.84375
122,122,0.01083319897239915,0.8515625
39,39,0.010874579521929939,0.859375
8,8,0.010884224639068008,0.8671875
65,65,0.010892299555734675,0.875
86,86,0.01089560722239763,0.8828125
91,91,0.010896539805730743,0.890625
67,66,0.010900762972401362,0.8984375
6,6,0.010913993639067584,0.90625
11,11,0.01096656163906782,0.9140625
42,42,0.011061173055735563,0.921875
12,12,0.01107621863906804,0.9296875
41,41,0.011135044007269196,0.9375
46,46,0.01117316097240284,0.9453125
10,10,0.011196673805734438,0.953125
45,45,0.01121863869539566,0.9609375
47,47,0.011248108695396164,0.96875
48,48,0.011255621139067223,0.9765625
40,40,0.011294447938595187,0.984375
44,44,0.01131012402872772,0.9921875
43,43,0.011478427730264001,1.0
