,Request Id,request_e2e_time_normalized,cdf
22,22,0.010457708884745481,0.0078125
23,23,0.010457708884745481,0.015625
25,25,0.010457708884745481,0.0234375
26,26,0.010457708884745481,0.03125
27,27,0.010457708884745481,0.0390625
29,29,0.010457708884745481,0.046875
30,30,0.010457708884745481,0.0546875
31,31,0.010457708884745481,0.0625
32,32,0.010457708884745481,0.0703125
33,33,0.010457708884745634,0.078125
21,21,0.010457708884745856,0.0859375
20,20,0.010457708884745932,0.09375
5,5,0.010457708884746147,0.1015625
3,3,0.010457708884746215,0.109375
0,1,0.010457708884746272,0.1171875
2,2,0.010457708884746297,0.125
17,17,0.01045770888474637,0.1328125
18,18,0.01045770888474637,0.140625
19,19,0.01045770888474637,0.1484375
34,34,0.01045770888474637,0.15625
35,35,0.010457708884747244,0.1640625
36,36,0.010457708884747258,0.171875
37,37,0.010457708884747258,0.1796875
53,53,0.010457708884747258,0.1875
56,56,0.010457708884747258,0.1953125
57,57,0.010457708884747258,0.203125
60,60,0.010457708884747258,0.2109375
61,61,0.010457708884747258,0.21875
62,62,0.010457708884747258,0.2265625
63,63,0.010457708884747258,0.234375
66,67,0.010457708884747258,0.2421875
71,71,0.010457708884747258,0.25
72,72,0.010457708884749839,0.2578125
73,73,0.010457708884750783,0.265625
74,74,0.010457708884750783,0.2734375
75,75,0.010457708884750783,0.28125
79,79,0.010457708884750783,0.2890625
83,83,0.010457708884750783,0.296875
84,84,0.010457708884750783,0.3046875
85,85,0.010457708884750783,0.3125
87,88,0.010457708884750783,0.3203125
88,89,0.010457708884750783,0.328125
92,92,0.010457708884750783,0.3359375
93,93,0.010457708884750783,0.34375
94,94,0.010457708884750783,0.3515625
96,96,0.010457708884750783,0.359375
97,97,0.010457708884750783,0.3671875
98,98,0.010457708884750783,0.375
99,99,0.010457708884750783,0.3828125
100,100,0.010457708884750783,0.390625
101,101,0.010457708884750783,0.3984375
105,105,0.010457708884750783,0.40625
109,109,0.010457708884750783,0.4140625
110,110,0.010457708884750783,0.421875
111,111,0.010457708884750783,0.4296875
112,112,0.010457708884750783,0.4375
113,113,0.010457708884750783,0.4453125
114,114,0.010457708884750783,0.453125
116,116,0.010457708884750783,0.4609375
117,117,0.010457708884750783,0.46875
118,118,0.010457708884750783,0.4765625
120,120,0.010457708884750783,0.484375
123,123,0.010457708884750783,0.4921875
124,124,0.010457708884750783,0.5
127,127,0.010457708884750783,0.5078125
125,125,0.010490578434266207,0.515625
58,58,0.010518963775353246,0.5234375
95,95,0.010536128106391929,0.53125
28,28,0.010556903391223005,0.5390625
119,119,0.010567130927029822,0.546875
82,82,0.01062517759718029,0.5546875
108,108,0.010628625560174243,0.5625
106,106,0.010652065015212042,0.5703125
68,68,0.010666344572761693,0.578125
16,16,0.01067894077363167,0.5859375
59,59,0.010683794940169439,0.59375
121,121,0.010688682252951998,0.6015625
50,50,0.010693865195369273,0.609375
54,54,0.010701970711281733,0.6171875
80,80,0.010715504019659206,0.625
107,107,0.010719036410888505,0.6328125
15,15,0.010734534163112375,0.640625
24,24,0.0107358887112802,0.6484375
115,115,0.010738715211284389,0.65625
51,51,0.01074135615095953,0.6640625
4,4,0.010743006939659735,0.671875
38,38,0.010764153711281671,0.6796875
104,104,0.01078260729461683,0.6875
14,14,0.010787684952230883,0.6953125
78,78,0.010791679294616718,0.703125
102,102,0.01081135271128314,0.7109375
49,49,0.010820440136148385,0.71875
81,81,0.01082737343521295,0.7265625
64,64,0.010827967294615326,0.734375
55,55,0.010832520711282018,0.7421875
76,76,0.01086880871128243,0.75
103,103,0.010870303294615746,0.7578125
1,0,0.010897690044614085,0.765625
52,52,0.01094763823047401,0.7734375
77,77,0.01096117046128281,0.78125
13,13,0.010980506734261757,0.7890625
126,126,0.010993563360874814,0.796875
7,7,0.01102088271128111,0.8046875
70,70,0.011055294381376396,0.8125
69,69,0.011056091986748173,0.8203125
90,90,0.011063561553427692,0.828125
89,87,0.011108724544613147,0.8359375
9,9,0.011125112044614499,0.84375
122,122,0.011134944544612335,0.8515625
39,39,0.011176325094143152,0.859375
8,8,0.011185970211281211,0.8671875
65,65,0.011194045127947888,0.875
86,86,0.011197352794610815,0.8828125
67,66,0.011202508544614576,0.890625
6,6,0.011215739211280787,0.8984375
91,91,0.011243120850715549,0.90625
11,11,0.011305727741512613,0.9140625
42,42,0.011407489612996397,0.921875
12,12,0.01142571725163979,0.9296875
41,41,0.01143678957948241,0.9375
46,46,0.011518765454358065,0.9453125
10,10,0.011548178654718598,0.953125
45,45,0.011562249017555426,0.9609375
40,40,0.0115961935108084,0.96875
48,48,0.011600524052363337,0.9765625
47,47,0.011607920213154627,0.984375
44,44,0.011653687887452885,0.9921875
43,43,0.011814455580670902,1.0
