Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
0,6.061153968200722,0.011838191344142036,6.0611539682008,0.011838191344142188,6.0611539682008,0.011838191344142188,0.0,0.0,6.0611539682008,0.011838191344142188,0.15449373297316038,0.15449373297316038,7.543639305330097e-05,0.011536445771928833,,2560,2048,512,4.0,0
1,5.8002865295090835,0.011328684627947429,5.800286529509162,0.011328684627947581,5.800286529509162,0.011328684627947581,0.0,0.0,5.800286529509162,0.011328684627947581,0.15449373297316038,0.15449373297316038,7.543639305330097e-05,0.011026939055734226,0.05065767808547772,2560,2048,512,4.0,0
2,6.020666534663945,0.011759114325515518,6.01738612579531,0.011752707276943965,6.01738612579531,0.011752707276943965,0.0,0.0032804088686946287,6.01738612579531,0.011752707276943965,0.17353559728872403,0.1702551884200294,8.313241622071748e-05,0.011420177612060978,0.6432481281499309,2560,2048,512,4.0,0
3,5.8926261610123225,0.011509035470727192,5.889060123622685,0.011502070553950557,5.889060123622685,0.011502070553950557,0.0,0.0035660373897377085,5.889060123622685,0.011502070553950557,0.17418645247643383,0.17062041508669612,8.331074955405084e-05,0.011168827555734158,0.505172371340227,2560,2048,512,4.0,0
4,5.711951500164258,0.011156155273758316,5.701698150609603,0.011136129200409382,5.701698150609603,0.011136129200409382,0.0,0.010253349554739444,5.701698150609603,0.011136129200409382,0.18547488148068503,0.17522153192594558,8.555738863571562e-05,0.010793899645866353,2.667185345616166,2560,2048,512,4.0,0
5,5.616097874160257,0.010968941160469252,5.6132640702893415,0.01096340638728387,5.6132640702893415,0.01096340638728387,0.0,0.002833803871041596,5.6132640702893415,0.01096340638728387,0.174043232291071,0.1712094284200294,8.359835372071748e-05,0.010629012972400754,2.2583460175971855,2560,2048,512,4.0,0
6,6.671041360555318,0.013029377657334605,6.6710413605553365,0.013029377657334642,6.6710413605553365,0.013029377657334642,0.0,0.0,6.6710413605553365,0.013029377657334642,0.15449373297315994,0.15449373297315994,7.543639305330075e-05,0.012727632085121402,4.45457619910276,2560,2048,512,4.0,0
7,6.556456553475337,0.012805579206006518,6.55212445167256,0.012797118069672968,6.55212445167256,0.012797118069672968,0.0,0.004332101802900112,6.55212445167256,0.012797118069672968,0.1755415302229295,0.1712094284200294,8.359835372071748e-05,0.01246272465478986,0.18190480921313146,2560,2048,512,4.0,0
8,7.040252030829368,0.01375049224771361,7.034664842479591,0.013739579770467952,7.034664842479591,0.013739579770467952,0.0,0.005587188349737815,7.034664842479591,0.013739579770467952,0.17620760343643305,0.17062041508669523,8.33107495540504e-05,0.013406336772251826,1.0960923187929819,2560,2048,512,4.0,0
9,6.685492908525454,0.013057603336963777,6.680256405845146,0.0130473757926663,6.680256405845146,0.0130473757926663,0.0,0.0052365026803009584,6.680256405845146,0.0130473757926663,0.1758569177669962,0.17062041508669523,8.33107495540504e-05,0.012714132794450113,0.06050035441471735,2560,2048,512,4.0,0
