,Request Id,request_e2e_time,cdf
24,24,5.690974555392472,0.0078125
25,25,5.690974555392472,0.015625
26,26,5.690974555392472,0.0234375
29,29,5.690974555392472,0.03125
30,30,5.690974555392472,0.0390625
31,31,5.690974555392472,0.046875
32,32,5.690974555392472,0.0546875
34,34,5.690974555392472,0.0625
33,33,5.690974555392479,0.0703125
35,35,5.690974555392636,0.078125
21,21,5.690974555392643,0.0859375
13,13,5.690974555392923,0.09375
17,17,5.690974555392923,0.1015625
18,18,5.690974555392923,0.109375
0,0,5.690974555393121,0.1171875
2,2,5.690974555393121,0.125
77,77,5.690974555394263,0.1328125
83,83,5.690974555394263,0.140625
84,84,5.690974555394263,0.1484375
85,85,5.690974555394263,0.15625
86,86,5.690974555394263,0.1640625
93,93,5.690974555394263,0.171875
94,94,5.690974555394263,0.1796875
95,95,5.690974555394263,0.1875
96,96,5.690974555394263,0.1953125
97,97,5.690974555394263,0.203125
99,99,5.690974555394263,0.2109375
102,102,5.690974555394263,0.21875
109,109,5.690974555394263,0.2265625
110,110,5.690974555394263,0.234375
111,111,5.690974555394263,0.2421875
112,112,5.690974555394263,0.25
113,113,5.690974555394263,0.2578125
114,114,5.690974555394263,0.265625
115,115,5.690974555394263,0.2734375
117,117,5.690974555394263,0.28125
122,122,5.690974555394263,0.2890625
123,123,5.690974555394263,0.296875
125,125,5.690974555394263,0.3046875
126,126,5.690974555394263,0.3125
127,127,5.690974555394263,0.3203125
36,36,5.690974555394305,0.328125
37,37,5.690974555394305,0.3359375
38,38,5.690974555394305,0.34375
40,41,5.690974555394305,0.3515625
50,50,5.690974555394305,0.359375
53,53,5.690974555394305,0.3671875
57,57,5.690974555394305,0.375
58,58,5.690974555394305,0.3828125
63,63,5.690974555394305,0.390625
65,65,5.690974555394305,0.3984375
67,67,5.690974555394305,0.40625
68,68,5.690974555394305,0.4140625
69,69,5.690974555394305,0.421875
70,70,5.690974555394305,0.4296875
71,71,5.690974555395641,0.4375
92,92,5.716640669000299,0.4453125
104,104,5.721260392087885,0.453125
16,16,5.721483300581323,0.4609375
81,81,5.722321207564818,0.46875
124,124,5.722392057639695,0.4765625
82,82,5.723262464108473,0.484375
75,75,5.724548533212072,0.4921875
119,119,5.725326391912205,0.5
7,7,5.726836538623454,0.5078125
59,59,5.727263273288671,0.515625
28,28,5.72852670801808,0.5234375
20,20,5.728722775109919,0.53125
66,66,5.730353238783792,0.5390625
120,120,5.735247223164862,0.546875
105,106,5.735702978399331,0.5546875
74,74,5.73772277666319,0.5625
91,91,5.739514304839616,0.5703125
48,48,5.741913454868595,0.578125
56,56,5.743322546228441,0.5859375
3,3,5.744538683577894,0.59375
15,15,5.74677219742259,0.6015625
10,10,5.747033991350616,0.609375
80,80,5.748353562023823,0.6171875
90,90,5.750276905371038,0.625
23,23,5.751815731969657,0.6328125
43,44,5.8063952496668065,0.640625
62,62,5.815052443126348,0.6484375
89,89,5.8243923194220315,0.65625
76,76,5.829143498328278,0.6640625
12,12,5.82952133589219,0.671875
78,78,5.829746912030657,0.6796875
121,121,5.830124749594631,0.6875
55,55,5.831708006565293,0.6953125
116,116,5.832084141727478,0.703125
98,98,5.834025050660529,0.7109375
72,72,5.834548301650216,0.71875
27,27,5.83544482060374,0.7265625
64,64,5.837170674999854,0.734375
19,19,5.838848648280752,0.7421875
118,118,5.8393062773577356,0.75
103,103,5.841441879716825,0.7578125
87,87,5.8442952180035945,0.765625
4,4,5.845946157684908,0.7734375
54,54,5.84594615768529,0.78125
73,73,5.846881870238946,0.7890625
47,47,5.847702697367069,0.796875
6,6,5.8490997930847435,0.8046875
79,79,5.8504935096018755,0.8125
14,14,5.851069778191981,0.8203125
108,108,5.852813190692899,0.828125
1,1,5.855065483504228,0.8359375
45,46,5.8589607174352665,0.84375
22,22,5.862749021364685,0.8515625
88,88,5.862853363277452,0.859375
11,11,5.863451887102704,0.8671875
52,52,5.8776648955884525,0.875
5,5,5.877844589266742,0.8828125
101,101,5.880154256365444,0.890625
100,100,5.88017932121133,0.8984375
42,42,5.942411690494254,0.90625
61,61,5.951210310338695,0.9140625
107,107,5.980934718041539,0.921875
44,43,6.000602302191368,0.9296875
51,51,6.023122258901836,0.9375
39,39,6.030671035683369,0.9453125
60,60,6.045675192488147,0.953125
106,105,6.084577714063954,0.9609375
41,40,6.097167084332966,0.96875
9,9,6.110539971074832,0.9765625
8,8,6.116599188406546,0.984375
46,45,6.118169400588016,0.9921875
49,49,6.154798059988764,1.0
