,Request Id,prefill_e2e_time,cdf
73,73,0.1700335493566172,0.0078125
76,76,0.1700335493566172,0.015625
77,77,0.1700335493566172,0.0234375
78,78,0.1700335493566172,0.03125
79,79,0.1700335493566172,0.0390625
83,83,0.1700335493566172,0.046875
84,84,0.1700335493566172,0.0546875
85,85,0.1700335493566172,0.0625
86,86,0.1700335493566172,0.0703125
87,87,0.1700335493566172,0.078125
88,88,0.1700335493566172,0.0859375
89,89,0.1700335493566172,0.09375
93,93,0.1700335493566172,0.1015625
94,94,0.1700335493566172,0.109375
95,95,0.1700335493566172,0.1171875
96,96,0.1700335493566172,0.125
97,97,0.1700335493566172,0.1328125
98,98,0.1700335493566172,0.140625
99,99,0.1700335493566172,0.1484375
102,102,0.1700335493566172,0.15625
103,103,0.1700335493566172,0.1640625
106,105,0.1700335493566172,0.171875
109,109,0.1700335493566172,0.1796875
110,110,0.1700335493566172,0.1875
111,111,0.1700335493566172,0.1953125
112,112,0.1700335493566172,0.203125
113,113,0.1700335493566172,0.2109375
114,114,0.1700335493566172,0.21875
115,115,0.1700335493566172,0.2265625
116,116,0.1700335493566172,0.234375
117,117,0.1700335493566172,0.2421875
118,118,0.1700335493566172,0.25
121,121,0.1700335493566172,0.2578125
122,122,0.1700335493566172,0.265625
123,123,0.1700335493566172,0.2734375
125,125,0.1700335493566172,0.28125
126,126,0.1700335493566172,0.2890625
127,127,0.1700335493566172,0.296875
6,6,0.17003354935662784,0.3046875
8,8,0.17003354935662784,0.3125
12,12,0.17003354935662962,0.3203125
0,0,0.17003354935663006,0.328125
1,1,0.17003354935663006,0.3359375
2,2,0.17003354935663006,0.34375
4,4,0.1700335493566305,0.3515625
13,13,0.1700335493566314,0.359375
14,14,0.1700335493566314,0.3671875
17,17,0.1700335493566314,0.375
18,18,0.1700335493566314,0.3828125
19,19,0.1700335493566314,0.390625
21,21,0.1700335493566314,0.3984375
22,22,0.1700335493566314,0.40625
24,24,0.1700335493566314,0.4140625
25,25,0.1700335493566314,0.421875
26,26,0.1700335493566314,0.4296875
27,27,0.1700335493566314,0.4375
29,29,0.1700335493566314,0.4453125
30,30,0.1700335493566314,0.453125
31,31,0.1700335493566314,0.4609375
32,32,0.1700335493566314,0.46875
33,33,0.1700335493566314,0.4765625
34,34,0.1700335493566314,0.484375
35,35,0.1700335493566314,0.4921875
36,36,0.1700335493566456,0.5
37,37,0.1700335493566456,0.5078125
38,38,0.1700335493566456,0.515625
39,39,0.1700335493566456,0.5234375
40,41,0.1700335493566456,0.53125
41,40,0.1700335493566456,0.5390625
46,45,0.1700335493566456,0.546875
47,47,0.1700335493566456,0.5546875
50,50,0.1700335493566456,0.5625
53,53,0.1700335493566456,0.5703125
54,54,0.1700335493566456,0.578125
55,55,0.1700335493566456,0.5859375
57,57,0.1700335493566456,0.59375
58,58,0.1700335493566456,0.6015625
60,60,0.1700335493566456,0.609375
63,63,0.1700335493566456,0.6171875
64,64,0.1700335493566456,0.625
65,65,0.1700335493566456,0.6328125
67,67,0.1700335493566456,0.640625
68,68,0.1700335493566456,0.6484375
69,69,0.1700335493566456,0.65625
70,70,0.1700335493566456,0.6640625
71,71,0.1700335493566456,0.671875
72,72,0.1700335493566456,0.6796875
107,107,0.18583064303194874,0.6875
20,20,0.18754016648089333,0.6953125
75,75,0.1879094712129472,0.703125
90,90,0.18842979294521456,0.7109375
3,3,0.18853635972542993,0.71875
74,74,0.1885364884753642,0.7265625
42,42,0.18868639178009516,0.734375
104,104,0.18879786079065752,0.7421875
45,46,0.18880259928950238,0.75
43,44,0.1893181159317976,0.7578125
61,61,0.18976601591049302,0.765625
23,23,0.19004883345677115,0.7734375
11,11,0.19075885697764328,0.78125
66,66,0.19084015543690214,0.7890625
5,5,0.19085954130870775,0.796875
28,28,0.19089251586601108,0.8046875
100,100,0.19095045621813256,0.8125
16,16,0.19108021554087173,0.8203125
124,124,0.19116519409610078,0.828125
119,119,0.19142267063571694,0.8359375
105,106,0.19194019433390963,0.84375
48,48,0.19198851555441365,0.8515625
81,81,0.19243368808764671,0.859375
82,82,0.19255116612887946,0.8671875
51,51,0.1926072198235147,0.875
91,91,0.19288627848732176,0.8828125
49,49,0.19290137737672808,0.890625
92,92,0.1931098324297693,0.8984375
44,43,0.19358038310164716,0.90625
120,120,0.19360928945843625,0.9140625
101,101,0.19362176868483516,0.921875
15,15,0.19381709888228826,0.9296875
59,59,0.19387469517617717,0.9375
56,56,0.19503513219609658,0.9453125
62,62,0.1956159329999423,0.953125
10,10,0.19585165551767503,0.9609375
80,80,0.19591720887297015,0.96875
7,7,0.19622750895728558,0.9765625
108,108,0.19677028809672947,0.984375
52,52,0.1972572981839278,0.9921875
9,9,0.2949247799560055,1.0
