,Request Id,decode_time_execution_plus_preemption_normalized,cdf
24,24,0.010783087902413752,0.0078125
25,25,0.010783087902413752,0.015625
26,26,0.010783087902413752,0.0234375
29,29,0.010783087902413752,0.03125
30,30,0.010783087902413752,0.0390625
31,31,0.010783087902413752,0.046875
32,32,0.010783087902413752,0.0546875
34,34,0.010783087902413752,0.0625
33,33,0.010783087902413765,0.0703125
35,35,0.01078308790241407,0.078125
21,21,0.010783087902414085,0.0859375
13,13,0.010783087902414633,0.09375
17,17,0.010783087902414633,0.1015625
18,18,0.010783087902414633,0.109375
0,0,0.010783087902415021,0.1171875
2,2,0.010783087902415021,0.125
77,77,0.010783087902417277,0.1328125
83,83,0.010783087902417277,0.140625
84,84,0.010783087902417277,0.1484375
85,85,0.010783087902417277,0.15625
86,86,0.010783087902417277,0.1640625
93,93,0.010783087902417277,0.171875
94,94,0.010783087902417277,0.1796875
95,95,0.010783087902417277,0.1875
96,96,0.010783087902417277,0.1953125
97,97,0.010783087902417277,0.203125
99,99,0.010783087902417277,0.2109375
102,102,0.010783087902417277,0.21875
109,109,0.010783087902417277,0.2265625
110,110,0.010783087902417277,0.234375
111,111,0.010783087902417277,0.2421875
112,112,0.010783087902417277,0.25
113,113,0.010783087902417277,0.2578125
114,114,0.010783087902417277,0.265625
115,115,0.010783087902417277,0.2734375
117,117,0.010783087902417277,0.28125
122,122,0.010783087902417277,0.2890625
123,123,0.010783087902417277,0.296875
125,125,0.010783087902417277,0.3046875
126,126,0.010783087902417277,0.3125
127,127,0.010783087902417277,0.3203125
36,36,0.010783087902417304,0.328125
37,37,0.010783087902417304,0.3359375
38,38,0.010783087902417304,0.34375
40,41,0.010783087902417304,0.3515625
50,50,0.010783087902417304,0.359375
53,53,0.010783087902417304,0.3671875
57,57,0.010783087902417304,0.375
58,58,0.010783087902417304,0.3828125
63,63,0.010783087902417304,0.390625
65,65,0.010783087902417304,0.3984375
67,67,0.010783087902417304,0.40625
68,68,0.010783087902417304,0.4140625
69,69,0.010783087902417304,0.421875
70,70,0.010783087902417304,0.4296875
71,71,0.010783087902419913,0.4375
92,92,0.010788146165176815,0.4453125
81,81,0.01080056156147885,0.453125
16,16,0.01080156852546963,0.4609375
7,7,0.010801970761066735,0.46875
82,82,0.010802170503866393,0.4765625
124,124,0.010803177467858582,0.484375
104,104,0.010805590881439897,0.4921875
59,59,0.010807399566625964,0.5
119,119,0.01080840570561814,0.5078125
75,75,0.010813748167967041,0.515625
28,28,0.01081569178154701,0.5234375
66,66,0.010819361490911894,0.53125
20,20,0.010822622282478565,0.5390625
120,120,0.010823511589270363,0.546875
105,106,0.010827661687627776,0.5546875
91,91,0.010833257863969326,0.5625
56,56,0.010836498855531923,0.5703125
74,74,0.010838254469116848,0.578125
48,48,0.01083969714709801,0.5859375
10,10,0.010842152999673713,0.59375
80,80,0.01084460225224776,0.6015625
15,15,0.010845615426836527,0.609375
3,3,0.010851567038774344,0.6171875
23,23,0.01086282597365798,0.625
90,90,0.010862982641456687,0.6328125
43,44,0.01097085377682619,0.640625
62,62,0.010975461933840636,0.6484375
89,89,0.011043669472784012,0.65625
108,108,0.011046958794133144,0.6640625
76,76,0.011052949119085276,0.671875
12,12,0.011053687083077267,0.6796875
78,78,0.011054127661472735,0.6875
121,121,0.011054865625464871,0.6953125
55,55,0.01105795792423564,0.703125
116,116,0.011058692563224337,0.7109375
98,98,0.011062483400984202,0.71875
72,72,0.01106350537557338,0.7265625
27,27,0.01106525638915451,0.734375
64,64,0.011068627198521891,0.7421875
19,19,0.011071904490086174,0.75
118,118,0.011072798296877184,0.7578125
45,46,0.011074527574503445,0.765625
103,103,0.011076969395234781,0.7734375
11,11,0.011079478574463009,0.78125
87,87,0.011082542321576128,0.7890625
4,4,0.011085766813141168,0.796875
54,54,0.011085766813141884,0.8046875
73,73,0.011087594376723298,0.8125
47,47,0.011089197554707858,0.8203125
6,6,0.011091926257281476,0.828125
52,52,0.011094546088680712,0.8359375
79,79,0.01109464835985402,0.84375
14,14,0.011095773884444042,0.8515625
1,1,0.011103577996382027,0.859375
101,101,0.011106508765001188,0.8671875
5,5,0.011107392671793035,0.875
100,100,0.011111775126939838,0.8828125
22,22,0.01111858490626573,0.890625
88,88,0.01111878869906413,0.8984375
42,42,0.01123774472405109,0.90625
61,61,0.011252820887555082,0.9140625
107,107,0.011318562646503105,0.921875
44,43,0.01134183968572211,0.9296875
9,9,0.011358623420153958,0.9375
51,51,0.011387724685699846,0.9453125
39,39,0.011446557590481882,0.953125
60,60,0.011475862584241214,0.9609375
106,105,0.011551844071694017,0.96875
41,40,0.011576432685500626,0.9765625
8,8,0.011614386013769372,0.984375
46,45,0.01161745283443627,0.9921875
49,49,0.011644329458226632,1.0
