,Request Id,decode_time_execution_plus_preemption_normalized,cdf
22,22,0.010783087902413752,0.0078125
23,23,0.010783087902413752,0.015625
24,24,0.010783087902413752,0.0234375
25,25,0.010783087902413752,0.03125
26,26,0.010783087902413752,0.0390625
27,27,0.010783087902413752,0.046875
28,28,0.010783087902413752,0.0546875
29,29,0.010783087902413752,0.0625
30,30,0.010783087902413752,0.0703125
31,31,0.010783087902413752,0.078125
32,32,0.010783087902413752,0.0859375
34,34,0.010783087902413752,0.09375
33,33,0.010783087902413765,0.1015625
35,35,0.01078308790241407,0.109375
21,21,0.010783087902414085,0.1171875
20,20,0.010783087902414536,0.125
11,11,0.010783087902414633,0.1328125
13,13,0.010783087902414633,0.140625
14,14,0.010783087902414633,0.1484375
16,16,0.010783087902414633,0.15625
18,18,0.010783087902414633,0.1640625
19,19,0.010783087902414633,0.171875
10,10,0.010783087902414855,0.1796875
4,4,0.010783087902414964,0.1875
3,3,0.010783087902415011,0.1953125
0,0,0.010783087902415021,0.203125
1,1,0.010783087902415021,0.2109375
2,2,0.010783087902415021,0.21875
8,8,0.010783087902415035,0.2265625
5,5,0.010783087902415077,0.234375
72,72,0.010783087902417277,0.2421875
74,74,0.010783087902417277,0.25
75,75,0.010783087902417277,0.2578125
76,76,0.010783087902417277,0.265625
77,77,0.010783087902417277,0.2734375
78,78,0.010783087902417277,0.28125
80,80,0.010783087902417277,0.2890625
82,82,0.010783087902417277,0.296875
83,83,0.010783087902417277,0.3046875
84,84,0.010783087902417277,0.3125
85,85,0.010783087902417277,0.3203125
86,86,0.010783087902417277,0.328125
88,88,0.010783087902417277,0.3359375
90,90,0.010783087902417277,0.34375
91,91,0.010783087902417277,0.3515625
92,92,0.010783087902417277,0.359375
93,93,0.010783087902417277,0.3671875
94,94,0.010783087902417277,0.375
95,95,0.010783087902417277,0.3828125
96,96,0.010783087902417277,0.390625
97,97,0.010783087902417277,0.3984375
98,98,0.010783087902417277,0.40625
99,99,0.010783087902417277,0.4140625
100,100,0.010783087902417277,0.421875
101,101,0.010783087902417277,0.4296875
102,102,0.010783087902417277,0.4375
104,104,0.010783087902417277,0.4453125
106,106,0.010783087902417277,0.453125
107,107,0.010783087902417277,0.4609375
108,108,0.010783087902417277,0.46875
109,109,0.010783087902417277,0.4765625
110,110,0.010783087902417277,0.484375
112,112,0.010783087902417277,0.4921875
114,114,0.010783087902417277,0.5
115,115,0.010783087902417277,0.5078125
116,116,0.010783087902417277,0.515625
117,117,0.010783087902417277,0.5234375
118,118,0.010783087902417277,0.53125
120,120,0.010783087902417277,0.5390625
122,122,0.010783087902417277,0.546875
123,123,0.010783087902417277,0.5546875
124,124,0.010783087902417277,0.5625
125,125,0.010783087902417277,0.5703125
126,126,0.010783087902417277,0.578125
127,127,0.010783087902417277,0.5859375
36,36,0.010783087902417304,0.59375
37,37,0.010783087902417304,0.6015625
40,40,0.010783087902417304,0.609375
43,43,0.010783087902417304,0.6171875
45,45,0.010783087902417304,0.625
50,50,0.010783087902417304,0.6328125
51,51,0.010783087902417304,0.640625
53,53,0.010783087902417304,0.6484375
54,54,0.010783087902417304,0.65625
56,56,0.010783087902417304,0.6640625
58,58,0.010783087902417304,0.671875
59,59,0.010783087902417304,0.6796875
60,60,0.010783087902417304,0.6875
61,61,0.010783087902417304,0.6953125
62,62,0.010783087902417304,0.703125
63,63,0.010783087902417304,0.7109375
64,64,0.010783087902417304,0.71875
65,65,0.010783087902417304,0.7265625
66,66,0.010783087902417304,0.734375
67,67,0.010783087902417304,0.7421875
68,68,0.010783087902417304,0.75
69,69,0.010783087902417304,0.7578125
70,70,0.010783087902417304,0.765625
44,44,0.010783283720215753,0.7734375
52,52,0.010783672605812644,0.78125
73,73,0.010795534991517752,0.7890625
121,121,0.010805188645843011,0.796875
48,48,0.010808204037819735,0.8046875
12,12,0.010822325846881725,0.8125
57,57,0.010826624713035332,0.8203125
49,49,0.010827365252027515,0.828125
105,105,0.010830900779193964,0.8359375
41,41,0.010832819210570416,0.84375
17,17,0.010836204219936758,0.8515625
81,81,0.010836498855535448,0.859375
113,113,0.010842871038666602,0.8671875
9,9,0.01085141037097655,0.875
89,89,0.010863583462650483,0.8828125
38,38,0.011039985152823534,0.890625
46,46,0.011040279788420454,0.8984375
71,71,0.011049267549127079,0.90625
119,119,0.011056338803449195,0.9140625
42,42,0.011058547195429369,0.921875
6,6,0.01107160655448959,0.9296875
55,55,0.01107592717064565,0.9375
47,47,0.011076671459637866,0.9453125
103,103,0.01108019723680087,0.953125
39,39,0.01108210591818054,0.9609375
15,15,0.011085473677544151,0.96875
79,79,0.011085766813142106,0.9765625
111,111,0.011092724546272914,0.984375
7,7,0.011103367528584287,0.9921875
87,87,0.01111957802025798,1.0
