,Request Id,prefill_time_execution_plus_preemption,cdf
76,76,0.15449373297315105,0.0078125
77,77,0.15449373297315105,0.015625
83,83,0.15449373297315105,0.0234375
86,86,0.15449373297315105,0.03125
87,87,0.15449373297315105,0.0390625
96,96,0.15449373297315105,0.046875
97,97,0.15449373297315105,0.0546875
98,98,0.15449373297315105,0.0625
100,99,0.15449373297315105,0.0703125
109,109,0.15449373297315105,0.078125
110,110,0.15449373297315105,0.0859375
115,115,0.15449373297315105,0.09375
24,24,0.15449373297315816,0.1015625
25,25,0.15449373297315816,0.109375
31,31,0.15449373297315816,0.1171875
33,33,0.15449373297315816,0.125
34,34,0.15449373297315816,0.1328125
6,6,0.15449373297315994,0.140625
0,1,0.15449373297316038,0.1484375
1,0,0.15449373297316038,0.15625
21,21,0.1544937329731617,0.1640625
38,38,0.15449373297316527,0.171875
39,39,0.15449373297316527,0.1796875
53,53,0.15449373297316527,0.1875
54,54,0.15449373297316527,0.1953125
60,60,0.15449373297316527,0.203125
61,61,0.15449373297316527,0.2109375
64,64,0.15449373297316527,0.21875
65,65,0.15449373297316527,0.2265625
71,71,0.15449373297316527,0.234375
72,72,0.15449373297316527,0.2421875
88,89,0.17025518842001475,0.25
27,27,0.17025518842002896,0.2578125
2,2,0.1702551884200294,0.265625
66,67,0.17025518842004317,0.2734375
8,9,0.17062041508669523,0.28125
9,8,0.17062041508669523,0.2890625
3,3,0.17062041508669612,0.296875
23,23,0.17062041508670234,0.3046875
26,26,0.17062041508670234,0.3125
79,79,0.17062041508671655,0.3203125
93,94,0.17062041508671655,0.328125
124,124,0.17064170575338267,0.3359375
78,78,0.17072686842004714,0.34375
85,85,0.17072686842004714,0.3515625
89,88,0.17072686842004714,0.359375
112,112,0.17072686842004714,0.3671875
113,113,0.17072686842004714,0.375
104,104,0.17075775908671176,0.3828125
40,41,0.1707654817533495,0.390625
56,56,0.1707654817533495,0.3984375
35,35,0.1707654817533637,0.40625
101,101,0.1707654817533637,0.4140625
105,105,0.1707654817533637,0.421875
22,22,0.17097838842002488,0.4296875
74,74,0.17097838842002488,0.4375
75,75,0.17097838842002488,0.4453125
117,117,0.17097838842002488,0.453125
120,120,0.17097838842002488,0.4609375
20,20,0.17097838842002844,0.46875
58,57,0.1709783884200391,0.4765625
94,93,0.17107161508667446,0.484375
99,100,0.17107161508667446,0.4921875
103,103,0.17107161508667446,0.5
118,118,0.17107161508667446,0.5078125
55,55,0.17107161508670288,0.515625
62,62,0.17107161508670288,0.5234375
63,63,0.17107161508670288,0.53125
67,66,0.17107161508670288,0.5390625
32,32,0.17120942842002762,0.546875
41,40,0.17120942842002762,0.5546875
5,5,0.1712094284200294,0.5625
7,7,0.1712094284200294,0.5703125
19,18,0.17120942842003117,0.578125
121,121,0.17120942842004183,0.5859375
122,122,0.17120942842004183,0.59375
123,123,0.17120942842004183,0.6015625
29,29,0.171462228420026,0.609375
30,30,0.171462228420026,0.6171875
36,36,0.171462228420026,0.625
37,37,0.171462228420026,0.6328125
73,73,0.17146222842006864,0.640625
84,84,0.17146222842006864,0.6484375
102,102,0.17146222842006864,0.65625
111,111,0.17146222842006864,0.6640625
114,114,0.17146222842006864,0.671875
116,116,0.17146222842006864,0.6796875
127,127,0.17146222842006864,0.6875
10,10,0.17456019859261218,0.6953125
90,90,0.17456019859261573,0.703125
126,126,0.1745936919259634,0.7109375
69,69,0.17472766525926886,0.71875
42,42,0.1751323585926059,0.7265625
43,43,0.1751323585926059,0.734375
59,59,0.1751323585926059,0.7421875
68,68,0.1751323585926059,0.75
81,81,0.1751323585926059,0.7578125
91,91,0.1751323585926059,0.765625
107,107,0.1751323585926059,0.7734375
11,11,0.17513235859261123,0.78125
80,80,0.17522153192592782,0.7890625
82,82,0.17522153192592782,0.796875
95,95,0.17522153192592782,0.8046875
106,106,0.17522153192592782,0.8125
108,108,0.17522153192592782,0.8203125
125,125,0.17522153192592782,0.828125
4,4,0.17522153192594558,0.8359375
119,119,0.17528066792593222,0.84375
18,19,0.17551721192594627,0.8515625
57,58,0.17551721192594982,0.859375
92,92,0.17555475859259673,0.8671875
28,28,0.17555475859261094,0.875
46,46,0.17761683859261268,0.8828125
12,12,0.17778430525928002,0.890625
13,13,0.17778430525928002,0.8984375
45,45,0.17819288125927812,0.90625
44,44,0.1782950252592741,0.9140625
70,70,0.1782950252592741,0.921875
15,15,0.17881427859261478,0.9296875
17,17,0.17881427859261478,0.9375
47,47,0.18471762023071392,0.9453125
48,48,0.185042100230703,0.953125
49,49,0.185042100230703,0.9609375
51,51,0.185042100230703,0.96875
52,52,0.185042100230703,0.9765625
14,14,0.18569404689737468,0.984375
16,16,0.18569404689737468,0.9921875
50,50,0.18758278243815596,1.0
