Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
0,5.579617302842411,0.010897690044614085,5.579617302842463,0.010897690044614185,5.579617302842463,0.010897690044614185,0.0,0.0,5.579617302842463,0.010897690044614185,0.15449373297316038,0.15449373297316038,7.543639305330097e-05,0.010595944472400882,,2560,2048,512,4.0,0
1,5.3543469489900914,0.010457708884746272,5.354346948990147,0.010457708884746382,5.354346948990147,0.010457708884746382,0.0,0.0,5.354346948990147,0.010457708884746382,0.15449373297316038,0.15449373297316038,7.543639305330097e-05,0.01015596331253307,0.05065767808547772,2560,2048,512,4.0,0
2,5.354346948990104,0.010457708884746297,5.354346948990147,0.010457708884746382,5.354346948990147,0.010457708884746382,0.0,0.0,5.354346948990147,0.010457708884746382,0.15449373297316038,0.15449373297316038,7.543639305330097e-05,0.010155963312533094,0.6432481281499309,2560,2048,512,4.0,0
3,5.500384022842421,0.010742937544614103,5.500384022842485,0.010742937544614228,5.500384022842485,0.010742937544614228,0.0,0.0,5.500384022842485,0.010742937544614228,0.15449373297316038,0.15449373297316038,7.543639305330097e-05,0.010441191972400898,0.505172371340227,2560,2048,512,4.0,0
4,5.500419553105784,0.010743006939659735,5.4999280524370056,0.010742046977416026,5.4999280524370056,0.010742046977416026,0.0,0.0004915006688621659,5.4999280524370056,0.010742046977416026,0.17156311575555883,0.17107161508669666,8.35310620540511e-05,0.010407922729199659,2.667185345616166,2560,2048,512,4.0,0
5,5.412910887558626,0.010572091577262941,5.406037321770347,0.010558666644082709,5.406037321770347,0.010558666644082709,0.0,0.0068735657884229084,5.406037321770347,0.010558666644082709,0.17833579420845247,0.17146222842002956,8.372179122071756e-05,0.010223779479199557,2.2583460175971855,2560,2048,512,4.0,0
6,5.742458476175763,0.011215739211280787,5.742458476175835,0.011215739211280927,5.742458476175835,0.011215739211280927,0.0,0.0,5.742458476175835,0.011215739211280927,0.15449373297315994,0.15449373297315994,7.543639305330075e-05,0.010913993639067584,4.45457619910276,2560,2048,512,4.0,0
7,5.799283564175722,0.011326725711280707,5.799283564175829,0.011326725711280915,5.799283564175829,0.011326725711280915,0.0,0.0,5.799283564175829,0.011326725711280915,0.15449373297315994,0.15449373297315994,7.543639305330075e-05,0.011024980139067504,0.18190480921313146,2560,2048,512,4.0,0
8,5.72721674817598,0.011185970211281211,5.727216748175836,0.01118597021128093,5.727216748175836,0.01118597021128093,0.0,0.0,5.727216748175836,0.01118597021128093,0.15449373297315994,0.15449373297315994,7.543639305330075e-05,0.010884224639068008,1.0960923187929819,2560,2048,512,4.0,0
9,5.721150592889359,0.011174122251737029,5.715633823103691,0.011163347310749397,5.715633823103691,0.011163347310749397,0.0,0.00551676978572857,5.715633823103691,0.011163347310749397,0.1761371848724238,0.17062041508669523,8.33107495540504e-05,0.010830104312533076,0.06050035441471735,2560,2048,512,4.0,0
10,5.912667471215922,0.011548178654718598,5.903423856956021,0.011530124720617228,5.903423856956021,0.011530124720617228,0.0,0.009243614259860422,5.903423856956021,0.011530124720617228,0.1799704826798898,0.17072686842002938,8.336272872071747e-05,0.011196673805734438,0.4934333919196483,2560,2048,512,4.0,0
11,5.856988822842725,0.011439431294614697,5.856988822842483,0.011439431294614225,5.856988822842483,0.011439431294614225,0.0,0.0,5.856988822842483,0.011439431294614225,0.15449373297315994,0.15449373297315994,7.543639305330075e-05,0.011137685722401494,1.4078310557323075,2560,2048,512,4.0,0
12,5.849967232839573,0.01142571725163979,5.84175081162268,0.011409669553950548,5.84175081162268,0.011409669553950548,0.0,0.008216421216708625,5.84175081162268,0.011409669553950548,0.17894328963673622,0.1707268684200276,8.33627287207166e-05,0.01107621863906804,0.053788807360614754,2560,2048,512,4.0,0
13,5.771467428362907,0.011272397321021303,5.762400713770334,0.011254688894082683,5.762400713770334,0.011254688894082683,0.0,0.009066714592293579,5.762400713770334,0.011254688894082683,0.17932190301232254,0.17025518842002896,8.313241622071726e-05,0.01092215922920036,0.44338333832735977,2560,2048,512,4.0,0
14,5.523294695542212,0.010787684952230883,5.514622836437007,0.010770747727416029,5.514622836437007,0.010770747727416029,0.0,0.008671859105213287,5.514622836437007,0.010770747727416029,0.1797434741919126,0.17107161508669932,8.35310620540524e-05,0.010436623479199804,2.098984002445146,2560,2048,512,4.0,0
15,5.705386262842747,0.011143332544614741,5.7053862628425,0.011143332544614257,5.7053862628425,0.011143332544614257,0.0,0.0,5.7053862628425,0.011143332544614257,0.1544937329731617,0.1544937329731617,7.543639305330162e-05,0.010841586972401535,1.5746585084848022,2560,2048,512,4.0,0
16,5.467617676099415,0.01067894077363167,5.461346591103677,0.010666692560749369,5.461346591103677,0.010666692560749369,0.0,0.006271084995745468,5.461346591103677,0.010666692560749369,0.17748051341577664,0.17120942842003117,8.359835372071835e-05,0.010332299145866482,0.4980528379336455,2560,2048,512,4.0,0
17,5.639975178162686,0.011015576519848996,5.629979551103691,0.010996053810749397,5.629979551103691,0.010996053810749397,0.0,0.00999562705888124,5.629979551103691,0.010996053810749397,0.1807611088122414,0.17076548175336015,8.338158288738289e-05,0.010662527479200087,1.7796174126035247,2560,2048,512,4.0,0
