,Request Id,request_execution_plus_preemption_time_normalized,cdf
0,0,0.011115184678502178,0.0078125
1,1,0.011115184678502178,0.015625
2,2,0.011115184678502178,0.0234375
3,3,0.011115184678502178,0.03125
4,4,0.011115184678502178,0.0390625
5,5,0.011115184678502178,0.046875
8,8,0.011115184678502178,0.0546875
10,10,0.011115184678502178,0.0625
11,11,0.011115184678502178,0.0703125
13,13,0.011115184678502178,0.078125
14,14,0.011115184678502178,0.0859375
16,16,0.011115184678502178,0.09375
18,18,0.011115184678502178,0.1015625
19,19,0.011115184678502178,0.109375
20,20,0.011115184678502178,0.1171875
21,21,0.011115184678502178,0.125
22,22,0.011115184678502178,0.1328125
23,23,0.011115184678502178,0.140625
24,24,0.011115184678502178,0.1484375
25,25,0.011115184678502178,0.15625
26,26,0.011115184678502178,0.1640625
27,27,0.011115184678502178,0.171875
28,28,0.011115184678502178,0.1796875
29,29,0.011115184678502178,0.1875
30,30,0.011115184678502178,0.1953125
31,31,0.011115184678502178,0.203125
32,32,0.011115184678502178,0.2109375
33,33,0.011115184678502178,0.21875
34,34,0.011115184678502178,0.2265625
35,35,0.011115184678502178,0.234375
36,36,0.011115184678502178,0.2421875
37,37,0.011115184678502178,0.25
40,40,0.011115184678502178,0.2578125
43,43,0.011115184678502178,0.265625
45,45,0.011115184678502178,0.2734375
50,50,0.011115184678502178,0.28125
51,51,0.011115184678502178,0.2890625
53,53,0.011115184678502178,0.296875
54,54,0.011115184678502178,0.3046875
56,56,0.011115184678502178,0.3125
58,58,0.011115184678502178,0.3203125
59,59,0.011115184678502178,0.328125
60,60,0.011115184678502178,0.3359375
61,61,0.011115184678502178,0.34375
62,62,0.011115184678502178,0.3515625
63,63,0.011115184678502178,0.359375
64,64,0.011115184678502178,0.3671875
65,65,0.011115184678502178,0.375
66,66,0.011115184678502178,0.3828125
67,67,0.011115184678502178,0.390625
68,68,0.011115184678502178,0.3984375
69,69,0.011115184678502178,0.40625
70,70,0.011115184678502178,0.4140625
72,72,0.011115184678502178,0.421875
74,74,0.011115184678502178,0.4296875
75,75,0.011115184678502178,0.4375
76,76,0.011115184678502178,0.4453125
77,77,0.011115184678502178,0.453125
78,78,0.011115184678502178,0.4609375
80,80,0.011115184678502178,0.46875
82,82,0.011115184678502178,0.4765625
83,83,0.011115184678502178,0.484375
84,84,0.011115184678502178,0.4921875
85,85,0.011115184678502178,0.5
86,86,0.011115184678502178,0.5078125
88,88,0.011115184678502178,0.515625
90,90,0.011115184678502178,0.5234375
91,91,0.011115184678502178,0.53125
92,92,0.011115184678502178,0.5390625
93,93,0.011115184678502178,0.546875
94,94,0.011115184678502178,0.5546875
95,95,0.011115184678502178,0.5625
96,96,0.011115184678502178,0.5703125
97,97,0.011115184678502178,0.578125
98,98,0.011115184678502178,0.5859375
99,99,0.011115184678502178,0.59375
100,100,0.011115184678502178,0.6015625
101,101,0.011115184678502178,0.609375
102,102,0.011115184678502178,0.6171875
104,104,0.011115184678502178,0.625
106,106,0.011115184678502178,0.6328125
107,107,0.011115184678502178,0.640625
108,108,0.011115184678502178,0.6484375
109,109,0.011115184678502178,0.65625
110,110,0.011115184678502178,0.6640625
112,112,0.011115184678502178,0.671875
114,114,0.011115184678502178,0.6796875
115,115,0.011115184678502178,0.6875
116,116,0.011115184678502178,0.6953125
117,117,0.011115184678502178,0.703125
118,118,0.011115184678502178,0.7109375
120,120,0.011115184678502178,0.71875
122,122,0.011115184678502178,0.7265625
123,123,0.011115184678502178,0.734375
124,124,0.011115184678502178,0.7421875
125,125,0.011115184678502178,0.75
126,126,0.011115184678502178,0.7578125
127,127,0.011115184678502178,0.765625
44,44,0.011145612284694122,0.7734375
52,52,0.011146001170291034,0.78125
73,73,0.011157863555996874,0.7890625
121,121,0.011167517210322775,0.796875
48,48,0.011170545102299617,0.8046875
12,12,0.011184651661362252,0.8125
57,57,0.011188950527517496,0.8203125
49,49,0.01118969106650978,0.828125
105,105,0.011193230343672733,0.8359375
41,41,0.011195148775052665,0.84375
17,17,0.011198533784417158,0.8515625
81,81,0.011198828420014071,0.859375
113,113,0.01120513185314615,0.8671875
9,9,0.011213469935456601,0.875
89,89,0.011225676402131556,0.8828125
38,38,0.011372081928908344,0.890625
46,46,0.011372376564505255,0.8984375
71,71,0.011381364325211057,0.90625
119,119,0.011388435579536935,0.9140625
42,42,0.011390643971513778,0.921875
6,6,0.011403703330576434,0.9296875
55,55,0.011408023946731674,0.9375
47,47,0.011408768235723956,0.9453125
103,103,0.011412294012886908,0.953125
39,39,0.011414202694266838,0.9609375
15,15,0.01141757045363133,0.96875
79,79,0.011417863589228243,0.9765625
111,111,0.011424821322360305,0.984375
7,7,0.011435464304670788,0.9921875
87,87,0.011451674796345783,1.0
