,Request Id,prefill_time_execution_plus_preemption,cdf
73,73,0.1700335493566172,0.0078125
74,74,0.1700335493566172,0.015625
75,75,0.1700335493566172,0.0234375
76,76,0.1700335493566172,0.03125
77,77,0.1700335493566172,0.0390625
78,78,0.1700335493566172,0.046875
79,79,0.1700335493566172,0.0546875
80,80,0.1700335493566172,0.0625
81,81,0.1700335493566172,0.0703125
82,82,0.1700335493566172,0.078125
83,83,0.1700335493566172,0.0859375
84,84,0.1700335493566172,0.09375
85,85,0.1700335493566172,0.1015625
86,86,0.1700335493566172,0.109375
87,87,0.1700335493566172,0.1171875
88,88,0.1700335493566172,0.125
89,89,0.1700335493566172,0.1328125
90,90,0.1700335493566172,0.140625
91,91,0.1700335493566172,0.1484375
92,92,0.1700335493566172,0.15625
93,93,0.1700335493566172,0.1640625
94,94,0.1700335493566172,0.171875
95,95,0.1700335493566172,0.1796875
96,96,0.1700335493566172,0.1875
97,97,0.1700335493566172,0.1953125
98,98,0.1700335493566172,0.203125
99,99,0.1700335493566172,0.2109375
100,100,0.1700335493566172,0.21875
101,101,0.1700335493566172,0.2265625
102,102,0.1700335493566172,0.234375
103,103,0.1700335493566172,0.2421875
104,104,0.1700335493566172,0.25
105,105,0.1700335493566172,0.2578125
106,106,0.1700335493566172,0.265625
107,107,0.1700335493566172,0.2734375
108,108,0.1700335493566172,0.28125
109,109,0.1700335493566172,0.2890625
110,110,0.1700335493566172,0.296875
111,111,0.1700335493566172,0.3046875
112,112,0.1700335493566172,0.3125
113,113,0.1700335493566172,0.3203125
114,114,0.1700335493566172,0.328125
115,115,0.1700335493566172,0.3359375
116,116,0.1700335493566172,0.34375
117,117,0.1700335493566172,0.3515625
118,118,0.1700335493566172,0.359375
119,119,0.1700335493566172,0.3671875
120,120,0.1700335493566172,0.375
121,121,0.1700335493566172,0.3828125
122,122,0.1700335493566172,0.390625
123,123,0.1700335493566172,0.3984375
124,124,0.1700335493566172,0.40625
125,125,0.1700335493566172,0.4140625
126,126,0.1700335493566172,0.421875
127,127,0.1700335493566172,0.4296875
5,5,0.17003354935662784,0.4375
6,6,0.17003354935662784,0.4453125
7,7,0.17003354935662784,0.453125
8,8,0.17003354935662784,0.4609375
9,9,0.17003354935662784,0.46875
10,10,0.17003354935662784,0.4765625
11,11,0.17003354935662962,0.484375
12,12,0.17003354935662962,0.4921875
0,0,0.17003354935663006,0.5
1,1,0.17003354935663006,0.5078125
2,2,0.17003354935663006,0.515625
3,3,0.17003354935663006,0.5234375
4,4,0.1700335493566305,0.53125
13,13,0.1700335493566314,0.5390625
14,14,0.1700335493566314,0.546875
15,15,0.1700335493566314,0.5546875
16,16,0.1700335493566314,0.5625
17,17,0.1700335493566314,0.5703125
18,18,0.1700335493566314,0.578125
19,19,0.1700335493566314,0.5859375
20,20,0.1700335493566314,0.59375
21,21,0.1700335493566314,0.6015625
22,22,0.1700335493566314,0.609375
23,23,0.1700335493566314,0.6171875
24,24,0.1700335493566314,0.625
25,25,0.1700335493566314,0.6328125
26,26,0.1700335493566314,0.640625
27,27,0.1700335493566314,0.6484375
28,28,0.1700335493566314,0.65625
29,29,0.1700335493566314,0.6640625
30,30,0.1700335493566314,0.671875
31,31,0.1700335493566314,0.6796875
32,32,0.1700335493566314,0.6875
33,33,0.1700335493566314,0.6953125
34,34,0.1700335493566314,0.703125
35,35,0.1700335493566314,0.7109375
36,36,0.1700335493566456,0.71875
37,37,0.1700335493566456,0.7265625
38,38,0.1700335493566456,0.734375
39,39,0.1700335493566456,0.7421875
40,41,0.1700335493566456,0.75
41,40,0.1700335493566456,0.7578125
42,42,0.1700335493566456,0.765625
43,43,0.1700335493566456,0.7734375
44,44,0.1700335493566456,0.78125
45,45,0.1700335493566456,0.7890625
46,46,0.1700335493566456,0.796875
49,49,0.1700335493566456,0.8046875
50,50,0.1700335493566456,0.8125
51,51,0.1700335493566456,0.8203125
52,52,0.1700335493566456,0.828125
53,53,0.1700335493566456,0.8359375
54,54,0.1700335493566456,0.84375
55,55,0.1700335493566456,0.8515625
56,56,0.1700335493566456,0.859375
57,57,0.1700335493566456,0.8671875
58,58,0.1700335493566456,0.875
59,59,0.1700335493566456,0.8828125
60,60,0.1700335493566456,0.890625
61,61,0.1700335493566456,0.8984375
62,62,0.1700335493566456,0.90625
63,63,0.1700335493566456,0.9140625
64,64,0.1700335493566456,0.921875
65,65,0.1700335493566456,0.9296875
66,66,0.1700335493566456,0.9375
67,67,0.1700335493566456,0.9453125
68,68,0.1700335493566456,0.953125
69,69,0.1700335493566456,0.9609375
70,70,0.1700335493566456,0.96875
71,71,0.1700335493566456,0.9765625
72,72,0.1700335493566456,0.984375
47,47,0.1855122250141079,0.9921875
48,48,0.1855122250141079,1.0
