,Time (sec),request_completion
0,7.731095129942723,1
1,7.945843736139308,2
2,8.71621128126443,3
3,8.983737435703132,4
4,11.808180635578644,5
5,14.055331493768124,6
6,18.51923675723315,7
7,18.665098917283693,8
8,20.30454973266424,9
9,20.36148538808571,10
10,20.40707365913974,11
11,21.74237838776694,12
12,22.07983843936861,13
13,22.15856407715367,14
14,24.47505754622065,15
15,25.83729302689817,16
16,26.384797898208284,17
17,28.14602072398592,18
18,31.34480113964749,19
19,31.515987239541445,20
20,34.65135860524035,21
21,37.00055543874467,22
22,38.00412007771387,23
23,38.23115932449338,24
24,44.33566248458122,25
25,44.99105600767837,26
26,45.24381947169927,27
27,45.533628945560814,28
28,49.18781831624143,29
29,51.14928664738979,30
30,54.49151254182769,31
31,56.95658157909156,32
32,58.44643068529124,33
33,64.61240172623313,34
34,65.59099308497703,35
35,67.00388554196235,36
36,70.56178359112121,37
37,72.4681999213887,38
38,76.42495979207553,39
39,78.63764795488537,40
40,81.22283400818864,41
41,81.27903720406066,42
42,81.84240488842929,43
43,82.28084874398779,44
44,82.78689025021195,45
45,83.02683484054904,46
46,83.2646012678783,47
47,83.59776692347063,48
48,85.51144743204112,49
49,86.90249374918298,50
50,87.29288609291196,51
51,88.11122216042544,52
52,88.70968066414216,53
53,93.92857825847359,54
54,96.39008322306013,55
55,98.35989933778572,56
56,98.59942640175085,57
57,100.85737596433776,58
58,101.21420036595364,59
59,102.26442022753585,60
60,108.52321673643618,61
61,110.47205301520721,62
62,111.96403928832979,63
63,114.14787897926851,64
64,118.15256926633808,65
65,121.00344092833183,66
66,121.4267421377138,67
67,121.58208718736621,68
68,122.23593969656346,69
69,122.89026570452435,70
70,123.28191431875524,71
71,129.0081569292635,72
72,133.7442145652605,73
73,134.4186022277251,74
74,136.422013544379,75
75,137.26530217527545,76
76,142.33335659155483,77
77,143.46557440608177,78
78,144.41601234617247,79
79,144.8880859626977,80
80,146.41229826822163,81
81,146.75230670323415,82
82,148.56384508347725,83
83,152.98931308393668,84
84,154.0089670129224,85
85,154.50414884622325,86
86,160.50414884622325,87
87,162.29141593505338,88
88,162.47606859194377,89
89,162.5076437891294,90
90,162.6558895323343,91
91,164.73532188410448,92
92,167.63284035752076,93
93,168.8345933078854,94
94,168.8886502714044,95
95,169.7537749366498,96
96,175.7537749366498,97
97,177.26005490735074,98
98,183.403105402617,99
99,187.20345035621318,100
100,187.41574999745401,101
101,189.96681879395422,102
102,192.0672261359714,103
103,193.75762175181097,104
104,194.77362799386628,105
105,196.55783676929323,106
106,196.76279323653606,107
107,198.0040781956276,108
108,199.05278328789626,109
109,204.86339744118587,110
110,209.0359743439573,111
111,209.80589912661662,112
112,211.03600535347243,113
113,211.61881380466033,114
114,216.33074755151344,115
115,220.39321459375148,116
116,221.43927601612629,117
117,223.38808343089744,118
118,225.1658756060286,119
119,225.59372395506637,120
120,228.26881248641672,121
121,230.09477027164473,122
122,232.94537850513137,123
123,234.30225779684363,124
124,234.51502114358325,125
125,235.1401697648021,126
126,235.19613888392269,127
127,240.41925656735427,128
