,Request Id,request_e2e_time_normalized,cdf
25,25,0.011115184678500922,0.0078125
32,32,0.011115184678500922,0.015625
35,35,0.011115184678501241,0.0234375
21,21,0.011115184678501255,0.03125
0,0,0.011115184678502189,0.0390625
83,83,0.01111518467850442,0.046875
84,84,0.01111518467850442,0.0546875
85,85,0.01111518467850442,0.0625
86,86,0.01111518467850442,0.0703125
95,95,0.01111518467850442,0.078125
96,96,0.01111518467850442,0.0859375
97,97,0.01111518467850442,0.09375
99,99,0.01111518467850442,0.1015625
102,102,0.01111518467850442,0.109375
109,109,0.01111518467850442,0.1171875
110,110,0.01111518467850442,0.125
112,112,0.01111518467850442,0.1328125
115,115,0.01111518467850442,0.140625
123,123,0.01111518467850442,0.1484375
127,127,0.01111518467850442,0.15625
37,37,0.011115184678504503,0.1640625
38,38,0.011115184678504503,0.171875
50,50,0.011115184678504503,0.1796875
57,57,0.011115184678504503,0.1875
58,58,0.011115184678504503,0.1953125
63,63,0.011115184678504503,0.203125
66,67,0.011115184678504503,0.2109375
70,70,0.011115184678504503,0.21875
71,71,0.011115184678507112,0.2265625
36,36,0.011156153584727546,0.234375
114,114,0.011165904535647697,0.2421875
53,53,0.0111660262872606,0.25
6,7,0.011168018815583335,0.2578125
18,18,0.01117533554596107,0.265625
28,28,0.011188528726597813,0.2734375
120,120,0.011201654732743871,0.28125
105,106,0.011202544879686194,0.2890625
20,20,0.011205776569990798,0.296875
31,31,0.011206738861822524,0.3046875
48,48,0.011214674716540224,0.3125
68,68,0.011215187552981704,0.3203125
125,125,0.011219055151587054,0.328125
3,3,0.011219802116363075,0.3359375
26,26,0.011228657649870036,0.34375
89,90,0.011231009580802809,0.3515625
23,23,0.011234015101503236,0.359375
92,92,0.011249080110102172,0.3671875
126,126,0.011251538144127993,0.375
81,81,0.011275434631847547,0.3828125
69,69,0.011275899158009195,0.390625
59,59,0.011302497428882452,0.3984375
94,94,0.011303030918057955,0.40625
13,13,0.011332663451077266,0.4140625
15,15,0.011342597901886936,0.421875
62,62,0.011357524302981148,0.4296875
82,82,0.011382034428735144,0.4375
11,12,0.011385783859164434,0.4453125
98,98,0.011394580177071345,0.453125
27,27,0.01139735316524168,0.4609375
17,17,0.011403256977181038,0.46875
29,29,0.011403703330575027,0.4765625
118,118,0.011404895072964327,0.484375
103,103,0.011409066171321924,0.4921875
122,122,0.011417277318035435,0.5
47,47,0.011421294330795057,0.5078125
111,111,0.011424821322360057,0.515625
65,65,0.011432002677097514,0.5234375
1,1,0.011435674772469196,0.53125
24,24,0.011438122836049794,0.5390625
16,16,0.01143918390457535,0.546875
33,33,0.011439346867840552,0.5546875
22,22,0.0114506816823529,0.5625
87,88,0.011450885475151273,0.5703125
93,93,0.011453838967128205,0.578125
75,75,0.011471467789099465,0.5859375
19,19,0.011484214770151345,0.59375
101,101,0.011484676281963757,0.6015625
113,113,0.011484700245052715,0.609375
100,100,0.011484725236740878,0.6171875
108,108,0.011485078910360658,0.625
34,34,0.011492553885508378,0.6328125
30,30,0.011502855704847256,0.640625
5,5,0.011505080817245186,0.6484375
4,4,0.01152694636296336,0.65625
124,124,0.011528503481812613,0.6640625
67,66,0.01154604123962305,0.671875
77,77,0.011574117221034685,0.6796875
45,46,0.011578433153089984,0.6875
119,119,0.011592626861130106,0.6953125
117,117,0.011600502294655868,0.703125
61,61,0.011623457637380263,0.7109375
10,10,0.011632493106167797,0.71875
2,2,0.011683954883748866,0.7265625
64,64,0.011708069088220419,0.734375
91,91,0.011725016027376911,0.7421875
121,121,0.011739932573740453,0.75
52,52,0.01175080752233798,0.7578125
14,14,0.011757486628073036,0.765625
76,76,0.01176143476169933,0.7734375
116,116,0.0117736808869644,0.78125
74,74,0.011791497148081365,0.7890625
51,51,0.01179514373046936,0.796875
107,107,0.0117986642725873,0.8046875
80,80,0.011802046474476191,0.8125
56,56,0.011807097473109679,0.8203125
60,60,0.011807959360328413,0.828125
7,6,0.011808188677426452,0.8359375
54,54,0.01189465069189885,0.84375
43,43,0.01189730887606591,0.8515625
90,89,0.011974222588567562,0.859375
73,73,0.012040628031933065,0.8671875
79,79,0.012044189596932153,0.875
106,105,0.012064879206712675,0.8828125
55,55,0.01207248361911184,0.890625
39,39,0.012072716475598544,0.8984375
12,11,0.012149941786825148,0.90625
49,49,0.012158647875332468,0.9140625
104,104,0.012181066176161826,0.921875
88,87,0.012183841965935471,0.9296875
72,72,0.012199504879626677,0.9375
78,78,0.012228403220116035,0.9453125
41,41,0.012285441132172475,0.953125
40,40,0.012358901844363418,0.9609375
42,42,0.012375460162786345,0.96875
46,45,0.012458734122527904,0.9765625
9,9,0.01250719060785846,0.984375
8,8,0.01251415291057964,0.9921875
44,44,0.01256084493330456,1.0
