,Request Id,decode_time_execution_plus_preemption_normalized,cdf
25,25,0.010783087902413752,0.0078125
32,32,0.010783087902413752,0.015625
35,35,0.01078308790241407,0.0234375
21,21,0.010783087902414085,0.03125
0,0,0.010783087902415021,0.0390625
83,83,0.010783087902417277,0.046875
84,84,0.010783087902417277,0.0546875
85,85,0.010783087902417277,0.0625
86,86,0.010783087902417277,0.0703125
95,95,0.010783087902417277,0.078125
96,96,0.010783087902417277,0.0859375
97,97,0.010783087902417277,0.09375
99,99,0.010783087902417277,0.1015625
102,102,0.010783087902417277,0.109375
109,109,0.010783087902417277,0.1171875
110,110,0.010783087902417277,0.125
112,112,0.010783087902417277,0.1328125
115,115,0.010783087902417277,0.140625
123,123,0.010783087902417277,0.1484375
127,127,0.010783087902417277,0.15625
37,37,0.010783087902417304,0.1640625
38,38,0.010783087902417304,0.171875
50,50,0.010783087902417304,0.1796875
57,57,0.010783087902417304,0.1875
58,58,0.010783087902417304,0.1953125
63,63,0.010783087902417304,0.203125
66,67,0.010783087902417304,0.2109375
70,70,0.010783087902417304,0.21875
71,71,0.010783087902419913,0.2265625
53,53,0.01078853505077379,0.234375
36,36,0.010793005860138039,0.2421875
18,18,0.01079320167793435,0.25
114,114,0.01079774591230065,0.2578125
6,7,0.010802372996663649,0.265625
28,28,0.01081569178154701,0.2734375
20,20,0.010823067485873944,0.28125
120,120,0.010823511589270363,0.2890625
105,106,0.010827661687627776,0.296875
31,31,0.01083222993937727,0.3046875
125,125,0.010835909584341608,0.3125
48,48,0.01083969714709801,0.3203125
68,68,0.010848863343400905,0.328125
3,3,0.010851567038774344,0.3359375
26,26,0.010853369502354798,0.34375
23,23,0.01086282597365798,0.3515625
89,90,0.010862982641456687,0.359375
94,94,0.010865229258433418,0.3671875
92,92,0.010876106409006825,0.375
126,126,0.01088424225313056,0.3828125
81,81,0.010891477470787558,0.390625
69,69,0.010898280684894818,0.3984375
59,59,0.01091848147091698,0.40625
15,15,0.010965145915305043,0.4140625
13,13,0.010969149785607736,0.421875
62,62,0.010975461933840636,0.4296875
82,82,0.01100338736691897,0.4375
11,12,0.011053687083077267,0.4453125
98,98,0.011062483400984202,0.453125
27,27,0.01106525638915451,0.4609375
16,16,0.011065980358597086,0.46875
17,17,0.011071160201093867,0.4765625
29,29,0.011071606554487856,0.484375
118,118,0.011072798296877184,0.4921875
103,103,0.011076969395234781,0.5
122,122,0.011085180541948292,0.5078125
75,75,0.011088546698722668,0.515625
47,47,0.011089197554707858,0.5234375
111,111,0.011092724546272914,0.53125
108,108,0.01109704907772946,0.5390625
65,65,0.011099905901010315,0.546875
1,1,0.011103577996382027,0.5546875
24,24,0.011106026059962623,0.5625
101,101,0.011106508765001188,0.5703125
33,33,0.011107250091753382,0.578125
113,113,0.011110669806156548,0.5859375
19,19,0.011111145784553286,0.59375
100,100,0.011111775126939838,0.6015625
34,34,0.011118533874474812,0.609375
22,22,0.01111858490626573,0.6171875
87,88,0.01111878869906413,0.625
30,30,0.011120757591451313,0.6328125
93,93,0.011121742191041062,0.640625
5,5,0.011129937113446106,0.6484375
4,4,0.01114449680481564,0.65625
124,124,0.011150705821957707,0.6640625
67,66,0.011173306561035351,0.671875
77,77,0.011193056204044205,0.6796875
119,119,0.011208020253380968,0.6875
45,46,0.011208649938363013,0.6953125
117,117,0.011218486039191289,0.703125
10,10,0.011249970341484838,0.7109375
61,61,0.011252820887555082,0.71875
2,2,0.011351858107661698,0.7265625
91,91,0.011352483086919496,0.734375
121,121,0.011363969082005265,0.7421875
52,52,0.011366527078995436,0.75
14,14,0.011375951051161085,0.7578125
64,64,0.01137597231213322,0.765625
74,74,0.011407331444179714,0.7734375
51,51,0.01141588724784176,0.78125
80,80,0.011420054888437281,0.7890625
76,76,0.011429337985612187,0.796875
107,107,0.011431096016431497,0.8046875
56,56,0.011440019784315886,0.8125
116,116,0.011441584110877256,0.8203125
60,60,0.011475862584241214,0.828125
7,6,0.011476091901339289,0.8359375
43,43,0.011518135523205353,0.84375
54,54,0.011562553915811652,0.8515625
90,89,0.011609107384447315,0.859375
73,73,0.011663690366707113,0.8671875
79,79,0.011676683860963932,0.875
106,105,0.01168774808896017,0.8828125
55,55,0.011697025231843267,0.890625
39,39,0.011740619699511345,0.8984375
41,41,0.011774483995733137,0.90625
12,11,0.011777365894290688,0.9140625
49,49,0.011781681315075426,0.921875
104,104,0.011812320354305073,0.9296875
88,87,0.011851745189848328,0.9375
72,72,0.011867408103539479,0.9453125
78,78,0.011896306444028892,0.953125
9,9,0.011931165647006886,0.9609375
42,42,0.012006932053840846,0.96875
40,40,0.01202680506827622,0.9765625
46,45,0.012078957899104292,0.984375
8,8,0.012182056134492476,0.9921875
44,44,0.012191082988125268,1.0
