,Request Id,decode_time_execution_plus_preemption_normalized,cdf
25,25,0.010783087902413752,0.0078125
35,35,0.01078308790241407,0.015625
0,0,0.010783087902415021,0.0234375
85,85,0.010783087902417277,0.03125
86,86,0.010783087902417277,0.0390625
110,110,0.010783087902417277,0.046875
123,123,0.010783087902417277,0.0546875
127,127,0.010783087902417277,0.0625
63,63,0.010783087902417304,0.0703125
71,71,0.010783087902419913,0.078125
53,53,0.010790479478758247,0.0859375
102,102,0.010796941441106878,0.09375
120,120,0.010823511589270363,0.1015625
37,37,0.010841287392881038,0.109375
114,114,0.010842838037180114,0.1171875
97,97,0.010846622001425776,0.125
84,84,0.010853369502355936,0.1328125
58,58,0.010862525563061054,0.140625
94,94,0.010865229258433418,0.1484375
95,95,0.010887491817932471,0.15625
81,81,0.010893532483430945,0.1640625
59,59,0.01091848147091698,0.171875
32,32,0.010951233708878988,0.1796875
62,62,0.010975461933840636,0.1875
15,15,0.010977876627230113,0.1953125
20,20,0.01099071687871897,0.203125
82,82,0.01100338736691897,0.2109375
99,99,0.011050297398713493,0.21875
109,109,0.011051329998302495,0.2265625
98,98,0.011062483400984202,0.234375
118,118,0.011072798296877184,0.2421875
96,96,0.011096892809031977,0.25
36,36,0.011100882308211574,0.2578125
83,83,0.011106026059962582,0.265625
33,33,0.011107250091753382,0.2734375
100,100,0.011111775126939838,0.28125
70,70,0.011113022658692268,0.2890625
57,57,0.011118190245669013,0.296875
34,34,0.011118533874474812,0.3046875
93,93,0.011121742191041062,0.3125
68,68,0.011128066951325483,0.3203125
23,23,0.011143001137897207,0.328125
77,77,0.011195100766687616,0.3359375
31,31,0.011227402327407793,0.34375
61,61,0.011252820887555082,0.3515625
119,119,0.01125358549979072,0.359375
48,48,0.011267904455926653,0.3671875
126,126,0.011292321600585908,0.375
108,108,0.011314074152524889,0.3828125
29,29,0.011330424826430235,0.390625
92,92,0.011341511712718466,0.3984375
75,75,0.011360546055599718,0.40625
117,117,0.011385736353814013,0.4140625
66,67,0.011393523056163812,0.421875
69,69,0.011394433797530523,0.4296875
22,22,0.011402855673595141,0.4375
14,14,0.011408098838757798,0.4453125
113,113,0.011410182607313413,0.453125
4,4,0.011417551481785653,0.4609375
80,80,0.011420054888437281,0.46875
56,56,0.011440019784315886,0.4765625
19,19,0.011450444352299687,0.484375
76,76,0.011451681999994356,0.4921875
101,101,0.011454676008062159,0.5
60,60,0.011475862584241214,0.5078125
125,125,0.011494936508608833,0.515625
30,30,0.011532157573984361,0.5234375
17,17,0.011559654059438734,0.53125
54,54,0.011562553915811652,0.5390625
52,52,0.011564890440490416,0.546875
28,28,0.011607911933397538,0.5546875
111,111,0.01161657349508155,0.5625
51,51,0.011628076601610304,0.5703125
65,65,0.011641370730639894,0.578125
116,116,0.01164240107634118,0.5859375
64,64,0.011643708906102501,0.59375
21,21,0.01164602248870654,0.6015625
18,18,0.011650960733438624,0.609375
67,66,0.011650994570057221,0.6171875
73,73,0.011663690366707113,0.625
112,112,0.011667246079839766,0.6328125
74,74,0.01166784551277894,0.640625
79,79,0.011676683860963932,0.6484375
38,38,0.011679673239320149,0.65625
55,55,0.011697025231843267,0.6640625
107,107,0.011713516048534656,0.671875
5,5,0.011743178995716048,0.6796875
27,27,0.011768158601364043,0.6875
47,47,0.011771975668264517,0.6953125
13,13,0.01178000212207106,0.703125
12,12,0.01179216913728385,0.7109375
16,16,0.011807649307734147,0.71875
3,3,0.01181737257520217,0.7265625
6,6,0.011821969842682835,0.734375
39,39,0.01184739549773231,0.7421875
115,115,0.011850610923238303,0.75
124,124,0.01185726588746766,0.7578125
72,72,0.011867408103539479,0.765625
11,11,0.011881517667344937,0.7734375
78,78,0.011896306444028892,0.78125
50,50,0.011922860747837272,0.7890625
24,24,0.011933535231128223,0.796875
91,91,0.011964901988287091,0.8046875
10,10,0.01196520999564829,0.8125
121,121,0.01199580654941279,0.8203125
26,26,0.012020544744389933,0.828125
122,122,0.012026773374759159,0.8359375
2,2,0.012050309100223502,0.84375
106,106,0.012050722677652614,0.8515625
90,90,0.012060311181468053,0.859375
46,46,0.012070574113438093,0.8671875
9,9,0.012131587486399326,0.875
49,49,0.012207677640410058,0.8828125
1,1,0.012243458870634648,0.890625
89,89,0.01225838585786948,0.8984375
7,7,0.012293960362563808,0.90625
105,105,0.012307264531103757,0.9140625
43,43,0.012322234304389057,0.921875
8,8,0.01232766608263441,0.9296875
42,42,0.01233096169003059,0.9375
45,45,0.012394726256443084,0.9453125
104,104,0.012460515217119439,0.953125
41,41,0.01248151084079488,0.9609375
88,88,0.012519088497360498,0.96875
44,44,0.012638393978017887,0.9765625
103,103,0.01265234599972681,0.984375
40,40,0.012730158213308085,0.9921875
87,87,0.012831937182714193,1.0
