,Request Id,prefill_e2e_time,cdf
78,78,0.1700335493566172,0.0078125
83,83,0.1700335493566172,0.015625
85,85,0.1700335493566172,0.0234375
86,86,0.1700335493566172,0.03125
87,87,0.1700335493566172,0.0390625
93,93,0.1700335493566172,0.046875
96,96,0.1700335493566172,0.0546875
98,98,0.1700335493566172,0.0625
99,99,0.1700335493566172,0.0703125
109,109,0.1700335493566172,0.078125
110,110,0.1700335493566172,0.0859375
115,115,0.1700335493566172,0.09375
118,118,0.1700335493566172,0.1015625
123,123,0.1700335493566172,0.109375
127,127,0.1700335493566172,0.1171875
6,6,0.17003354935662784,0.125
0,0,0.17003354935663006,0.1328125
1,1,0.17003354935663006,0.140625
21,21,0.1700335493566314,0.1484375
24,24,0.1700335493566314,0.15625
25,25,0.1700335493566314,0.1640625
33,33,0.1700335493566314,0.171875
35,35,0.1700335493566314,0.1796875
38,38,0.1700335493566456,0.1875
40,40,0.1700335493566456,0.1953125
54,54,0.1700335493566456,0.203125
57,57,0.1700335493566456,0.2109375
60,60,0.1700335493566456,0.21875
63,63,0.1700335493566456,0.2265625
64,64,0.1700335493566456,0.234375
65,65,0.1700335493566456,0.2421875
71,71,0.1700335493566456,0.25
72,72,0.1700335493566456,0.2578125
116,116,0.18587700591712064,0.265625
36,36,0.1859316349898279,0.2734375
112,112,0.18616420053649563,0.28125
37,37,0.18619293021414762,0.2890625
17,17,0.18627314154449692,0.296875
39,39,0.1865016410194329,0.3046875
97,97,0.1865644509402955,0.3125
2,2,0.18681665318753993,0.3203125
76,76,0.18770071006500189,0.328125
70,70,0.18783051469604573,0.3359375
95,95,0.18789233648399772,0.34375
84,84,0.1878967649847425,0.3515625
106,106,0.18791649694176726,0.359375
56,56,0.18794377666242212,0.3671875
16,16,0.18806211958425223,0.375
79,79,0.18816293681572915,0.3828125
46,46,0.18932900594020907,0.390625
61,61,0.18976601591049302,0.3984375
53,53,0.18983065039290636,0.40625
91,91,0.1901385646315532,0.4140625
51,51,0.1902074343253588,0.421875
5,5,0.19031972555606913,0.4296875
28,28,0.19049334801820095,0.4375
77,77,0.19050396644794887,0.4453125
66,67,0.190616433157075,0.453125
67,66,0.19084015543690214,0.4609375
100,100,0.19095045621813256,0.46875
102,102,0.19104515516127663,0.4765625
34,34,0.1914982456491856,0.484375
47,47,0.19168214789611682,0.4921875
15,15,0.19184408067550152,0.5
105,105,0.19196002360001785,0.5078125
81,81,0.1919814418115493,0.515625
121,121,0.19199577076636842,0.5234375
26,26,0.19214753152780162,0.53125
122,122,0.19217395993706532,0.5390625
55,55,0.19223469428150963,0.546875
4,4,0.1923122713266503,0.5546875
32,32,0.19237489273346142,0.5625
22,22,0.19243512020850773,0.5703125
48,48,0.19259994826153104,0.578125
58,58,0.1927714974231236,0.5859375
23,23,0.1929245676832494,0.59375
73,73,0.19299208459568717,0.6015625
31,31,0.19302918931860802,0.609375
30,30,0.1931325246127642,0.6171875
103,103,0.19323439625173933,0.625
69,69,0.19334065823456115,0.6328125
120,120,0.19360928945843625,0.640625
50,50,0.19361839248334434,0.6484375
101,101,0.19362176868483516,0.65625
7,7,0.19377076540506977,0.6640625
124,124,0.19381122998061073,0.671875
82,82,0.1938672956498806,0.6796875
12,12,0.19400139838378827,0.6875
104,104,0.19406860995516695,0.6953125
43,43,0.19413675666460506,0.703125
114,114,0.19416795421741995,0.7109375
3,3,0.1942660897621411,0.71875
14,14,0.19480472888439948,0.7265625
119,119,0.1948652788369145,0.734375
111,111,0.19517346221621779,0.7421875
80,80,0.19557969205192194,0.75
68,68,0.19559464853657005,0.7578125
62,62,0.1956159329999423,0.765625
10,10,0.19585165551767503,0.7734375
117,117,0.1959614463393109,0.78125
75,75,0.1960555982729204,0.7890625
13,13,0.19607671390642523,0.796875
20,20,0.1961496842383248,0.8046875
113,113,0.19631710277008096,0.8125
27,27,0.19655227698658706,0.8203125
59,59,0.1966161704783218,0.828125
74,74,0.19669284039764534,0.8359375
49,49,0.196833540957158,0.84375
42,42,0.1968820987144113,0.8515625
11,11,0.19690142359526241,0.859375
45,45,0.1971746154390388,0.8671875
44,44,0.19804703876532415,0.875
29,29,0.1986073336413412,0.8828125
92,92,0.19880466377696848,0.890625
107,107,0.1995268965744117,0.8984375
108,108,0.20023987105616925,0.90625
52,52,0.20061287738359113,0.9140625
90,90,0.21788576465826281,0.921875
88,88,0.22117068026889797,0.9296875
8,8,0.2220021420856373,0.9375
94,94,0.224154449727763,0.9453125
125,125,0.22745088942539837,0.953125
18,18,0.2296303518371552,0.9609375
41,41,0.26161005385694125,0.96875
89,89,0.3037956120137437,0.9765625
9,9,0.3077168316804606,0.984375
126,126,0.3350974662087083,0.9921875
19,19,0.3628054587381584,1.0
