,Request Id,decode_time_execution_plus_preemption_normalized,cdf
122,124,0.010155963312537597,0.0078125
127,127,0.010699464812537751,0.015625
97,97,0.010798343229194096,0.0234375
98,98,0.010967027688598974,0.03125
109,109,0.010999655021929233,0.0390625
32,32,0.011019415979200378,0.046875
96,96,0.011169292389060892,0.0546875
114,114,0.011346054438597208,0.0625
71,71,0.011431660771929586,0.0703125
31,31,0.01145975619539541,0.078125
63,63,0.011482224278727138,0.0859375
37,37,0.011571680828257158,0.09375
60,60,0.011583681260282946,0.1015625
36,36,0.011650925911589144,0.109375
33,33,0.011687137026776623,0.1171875
30,30,0.011826233744923073,0.125
85,85,0.011892875055734387,0.1328125
34,34,0.011892994744921614,0.140625
61,61,0.011900205161588934,0.1484375
62,62,0.011944575828254311,0.15625
84,84,0.01196061002872717,0.1640625
35,35,0.011997500411588757,0.171875
29,29,0.01206574807825618,0.1796875
83,83,0.01232416891158894,0.1875
75,75,0.012366839494917403,0.1953125
74,74,0.012430033578251176,0.203125
73,73,0.012442427411586576,0.2109375
23,23,0.012506144945394343,0.21875
100,100,0.012525208258583831,0.2265625
59,59,0.012545855889067009,0.234375
4,4,0.012567458679467593,0.2421875
72,72,0.012594492961113368,0.25
28,28,0.012622968478995647,0.2578125
113,113,0.012684735695393246,0.265625
99,99,0.012690305469930496,0.2734375
116,116,0.012736246925249273,0.28125
115,115,0.012763904058110731,0.2890625
22,22,0.012810588562328806,0.296875
58,58,0.012851012346133228,0.3046875
112,112,0.012941189744921866,0.3125
126,126,0.012950584362062922,0.3203125
21,21,0.012987120776465647,0.328125
110,110,0.013023885044446626,0.3359375
108,108,0.01305545466684327,0.34375
111,111,0.01309979796111499,0.3515625
5,5,0.013112388582332282,0.359375
95,95,0.013116053008658812,0.3671875
53,53,0.013143567461118888,0.375
125,125,0.013145637500215301,0.3828125
57,57,0.013151631526465035,0.390625
120,120,0.013301462163601785,0.3984375
119,119,0.01332944612571968,0.40625
123,122,0.01336731903992694,0.4140625
121,121,0.013408191756120846,0.421875
20,20,0.013421196825993957,0.4296875
117,117,0.013428464188912248,0.4375
3,3,0.013474512859799186,0.4453125
27,27,0.01347652352646557,0.453125
107,107,0.01348037504057642,0.4609375
101,101,0.013541427222514335,0.46875
124,123,0.013555464623262459,0.4765625
54,54,0.013570642425051793,0.484375
118,118,0.013603598139384054,0.4921875
2,2,0.013693447075993695,0.5
26,26,0.013708006242660081,0.5078125
82,82,0.013724285988896356,0.515625
64,64,0.013741343043468468,0.5234375
1,1,0.01375547262552157,0.53125
56,56,0.013789718659327987,0.5390625
81,81,0.013798477090108618,0.546875
24,24,0.013822755952055746,0.5546875
19,19,0.013894192339658752,0.5625
94,94,0.013901116568325544,0.5703125
25,25,0.01390730779218792,0.578125
86,86,0.013936505794009402,0.5859375
0,0,0.013956862035389438,0.59375
55,55,0.013957844708855777,0.6015625
106,106,0.014037860490845933,0.609375
18,18,0.014075498137749706,0.6171875
70,70,0.014075520329470376,0.625
93,93,0.014121961847259057,0.6328125
80,80,0.014137415873710979,0.640625
76,76,0.014233184486425798,0.6484375
38,38,0.014261774269875127,0.65625
105,105,0.01429827260778005,0.6640625
79,79,0.014312418921178294,0.671875
78,78,0.014425485804039406,0.6796875
92,92,0.014426379837446546,0.6875
69,69,0.014433812196404716,0.6953125
77,77,0.014465358353566937,0.703125
104,104,0.014465798788109663,0.7109375
103,103,0.014593348254303973,0.71875
102,102,0.014686868351300897,0.7265625
68,68,0.01476923656333931,0.734375
91,91,0.01491882170438158,0.7421875
67,67,0.014974580410336835,0.75
65,65,0.015005517800268625,0.7578125
90,90,0.015112039404652888,0.765625
66,66,0.015140128669153707,0.7734375
17,17,0.015195499869997992,0.78125
89,89,0.015285486209471955,0.7890625
88,88,0.015485604188784252,0.796875
87,87,0.01569798529794464,0.8046875
52,52,0.01577360262704683,0.8125
39,39,0.016125537761249586,0.8203125
16,16,0.016132223725249584,0.828125
51,51,0.016352281289674614,0.8359375
15,15,0.016431302751417166,0.84375
50,50,0.016548876844683397,0.8515625
49,49,0.017144453197046217,0.859375
7,7,0.017169254977205277,0.8671875
14,14,0.017269795922370677,0.875
6,6,0.017330593188773166,0.8828125
48,48,0.017703646376416193,0.890625
13,13,0.017767095174078866,0.8984375
10,10,0.017797987117075784,0.90625
9,9,0.017877900567343605,0.9140625
8,8,0.018025419398567992,0.921875
12,12,0.018025479545564445,0.9296875
11,11,0.018203870744026684,0.9375
47,47,0.018394272882581997,0.9453125
46,46,0.018804671678562757,0.953125
45,45,0.019033911654896235,0.9609375
44,44,0.01922947035345185,0.96875
41,41,0.019282672853788513,0.9765625
42,42,0.019299282304617138,0.984375
43,43,0.019380694604385268,0.9921875
40,40,0.019409880553965447,1.0
