,Request Id,prefill_time_execution_plus_preemption,cdf
74,74,0.1700335493566172,0.0078125
75,75,0.1700335493566172,0.015625
76,76,0.1700335493566172,0.0234375
77,77,0.1700335493566172,0.03125
78,78,0.1700335493566172,0.0390625
79,79,0.1700335493566172,0.046875
83,83,0.1700335493566172,0.0546875
84,84,0.1700335493566172,0.0625
86,86,0.1700335493566172,0.0703125
87,87,0.1700335493566172,0.078125
88,88,0.1700335493566172,0.0859375
91,91,0.1700335493566172,0.09375
94,94,0.1700335493566172,0.1015625
95,95,0.1700335493566172,0.109375
96,96,0.1700335493566172,0.1171875
97,97,0.1700335493566172,0.125
98,98,0.1700335493566172,0.1328125
99,100,0.1700335493566172,0.140625
100,99,0.1700335493566172,0.1484375
102,102,0.1700335493566172,0.15625
103,103,0.1700335493566172,0.1640625
104,104,0.1700335493566172,0.171875
107,107,0.1700335493566172,0.1796875
109,109,0.1700335493566172,0.1875
110,110,0.1700335493566172,0.1953125
111,111,0.1700335493566172,0.203125
112,112,0.1700335493566172,0.2109375
114,114,0.1700335493566172,0.21875
115,115,0.1700335493566172,0.2265625
116,116,0.1700335493566172,0.234375
118,118,0.1700335493566172,0.2421875
119,119,0.1700335493566172,0.25
120,120,0.1700335493566172,0.2578125
122,122,0.1700335493566172,0.265625
123,124,0.1700335493566172,0.2734375
124,123,0.1700335493566172,0.28125
127,127,0.1700335493566172,0.2890625
6,6,0.17003354935662784,0.296875
7,7,0.17003354935662784,0.3046875
9,8,0.17003354935662784,0.3125
11,11,0.17003354935662962,0.3203125
0,1,0.17003354935663006,0.328125
1,0,0.17003354935663006,0.3359375
2,2,0.17003354935663006,0.34375
3,3,0.17003354935663006,0.3515625
15,15,0.1700335493566314,0.359375
18,18,0.1700335493566314,0.3671875
19,19,0.1700335493566314,0.375
20,20,0.1700335493566314,0.3828125
22,22,0.1700335493566314,0.390625
23,23,0.1700335493566314,0.3984375
24,24,0.1700335493566314,0.40625
25,25,0.1700335493566314,0.4140625
26,26,0.1700335493566314,0.421875
27,27,0.1700335493566314,0.4296875
30,30,0.1700335493566314,0.4375
31,31,0.1700335493566314,0.4453125
32,32,0.1700335493566314,0.453125
33,33,0.1700335493566314,0.4609375
34,34,0.1700335493566314,0.46875
35,35,0.1700335493566314,0.4765625
36,36,0.1700335493566456,0.484375
38,38,0.1700335493566456,0.4921875
39,39,0.1700335493566456,0.5
40,40,0.1700335493566456,0.5078125
43,43,0.1700335493566456,0.515625
53,53,0.1700335493566456,0.5234375
54,54,0.1700335493566456,0.53125
55,55,0.1700335493566456,0.5390625
56,56,0.1700335493566456,0.546875
59,59,0.1700335493566456,0.5546875
60,60,0.1700335493566456,0.5625
61,61,0.1700335493566456,0.5703125
62,62,0.1700335493566456,0.578125
63,63,0.1700335493566456,0.5859375
64,64,0.1700335493566456,0.59375
65,65,0.1700335493566456,0.6015625
66,66,0.1700335493566456,0.609375
67,67,0.1700335493566456,0.6171875
71,71,0.1700335493566456,0.625
72,72,0.1700335493566456,0.6328125
21,21,0.18231374206041906,0.640625
44,44,0.18537449701408093,0.6484375
69,69,0.18537449701408093,0.65625
8,9,0.18537449701409514,0.6640625
45,45,0.1853915850140737,0.671875
13,13,0.18539158501409858,0.6796875
89,89,0.18539158501411634,0.6875
125,125,0.18539158501411634,0.6953125
85,85,0.18541571301412318,0.703125
46,46,0.18547753701407999,0.7109375
70,70,0.18547753701407999,0.71875
10,10,0.18547753701409597,0.7265625
12,12,0.18547753701409775,0.734375
90,90,0.18547753701412262,0.7421875
113,113,0.18547753701412262,0.75
57,57,0.1855108170140909,0.7578125
73,73,0.18551222501406528,0.765625
82,82,0.18551222501406528,0.7734375
92,92,0.18551222501406528,0.78125
106,106,0.18551222501406528,0.7890625
108,108,0.18551222501406528,0.796875
121,121,0.18551222501406528,0.8046875
5,5,0.18551222501409548,0.8125
16,16,0.18551222501409725,0.8203125
28,28,0.1855122250141008,0.828125
29,29,0.1855122250141008,0.8359375
37,37,0.1855122250141079,0.84375
42,42,0.1855122250141079,0.8515625
50,50,0.1855122250141079,0.859375
51,51,0.1855122250141079,0.8671875
58,58,0.1855122250141079,0.875
68,68,0.1855122250141079,0.8828125
41,41,0.18551273701407922,0.890625
52,52,0.18551273701407922,0.8984375
17,17,0.18551273701409698,0.90625
81,81,0.18551273701410764,0.9140625
101,101,0.18551273701410764,0.921875
105,105,0.18551273701410764,0.9296875
117,117,0.18551273701410764,0.9375
126,126,0.18551273701410764,0.9453125
4,4,0.18551862501409655,0.953125
80,80,0.18551862501411165,0.9609375
93,93,0.18551862501411165,0.96875
14,14,0.18560132646406657,0.9765625
47,47,0.18608551341685597,0.984375
48,48,0.18608551341685597,0.9921875
49,49,0.18608551341685597,1.0
