,Request Id,prefill_time_execution_plus_preemption,cdf
73,73,0.1700335493566172,0.0078125
74,74,0.1700335493566172,0.015625
75,75,0.1700335493566172,0.0234375
76,76,0.1700335493566172,0.03125
77,77,0.1700335493566172,0.0390625
78,78,0.1700335493566172,0.046875
79,79,0.1700335493566172,0.0546875
83,83,0.1700335493566172,0.0625
84,84,0.1700335493566172,0.0703125
85,85,0.1700335493566172,0.078125
86,86,0.1700335493566172,0.0859375
87,87,0.1700335493566172,0.09375
88,89,0.1700335493566172,0.1015625
89,88,0.1700335493566172,0.109375
93,93,0.1700335493566172,0.1171875
94,94,0.1700335493566172,0.125
96,96,0.1700335493566172,0.1328125
97,97,0.1700335493566172,0.140625
98,98,0.1700335493566172,0.1484375
99,99,0.1700335493566172,0.15625
100,100,0.1700335493566172,0.1640625
101,101,0.1700335493566172,0.171875
102,102,0.1700335493566172,0.1796875
103,103,0.1700335493566172,0.1875
104,104,0.1700335493566172,0.1953125
105,105,0.1700335493566172,0.203125
109,109,0.1700335493566172,0.2109375
110,110,0.1700335493566172,0.21875
111,111,0.1700335493566172,0.2265625
112,112,0.1700335493566172,0.234375
113,113,0.1700335493566172,0.2421875
114,114,0.1700335493566172,0.25
115,115,0.1700335493566172,0.2578125
116,116,0.1700335493566172,0.265625
117,117,0.1700335493566172,0.2734375
118,118,0.1700335493566172,0.28125
120,120,0.1700335493566172,0.2890625
121,121,0.1700335493566172,0.296875
122,122,0.1700335493566172,0.3046875
123,123,0.1700335493566172,0.3125
124,124,0.1700335493566172,0.3203125
127,127,0.1700335493566172,0.328125
5,5,0.17003354935662784,0.3359375
6,6,0.17003354935662784,0.34375
7,7,0.17003354935662784,0.3515625
8,8,0.17003354935662784,0.359375
9,9,0.17003354935662784,0.3671875
0,1,0.17003354935663006,0.375
1,0,0.17003354935663006,0.3828125
2,2,0.17003354935663006,0.390625
3,3,0.17003354935663006,0.3984375
17,17,0.1700335493566314,0.40625
18,18,0.1700335493566314,0.4140625
20,20,0.1700335493566314,0.421875
21,21,0.1700335493566314,0.4296875
22,22,0.1700335493566314,0.4375
23,23,0.1700335493566314,0.4453125
24,24,0.1700335493566314,0.453125
25,25,0.1700335493566314,0.4609375
26,26,0.1700335493566314,0.46875
27,27,0.1700335493566314,0.4765625
29,29,0.1700335493566314,0.484375
30,30,0.1700335493566314,0.4921875
31,31,0.1700335493566314,0.5
32,32,0.1700335493566314,0.5078125
33,33,0.1700335493566314,0.515625
34,34,0.1700335493566314,0.5234375
35,35,0.1700335493566314,0.53125
36,36,0.1700335493566456,0.5390625
37,37,0.1700335493566456,0.546875
38,38,0.1700335493566456,0.5546875
39,39,0.1700335493566456,0.5625
40,40,0.1700335493566456,0.5703125
41,41,0.1700335493566456,0.578125
53,53,0.1700335493566456,0.5859375
54,54,0.1700335493566456,0.59375
55,55,0.1700335493566456,0.6015625
56,56,0.1700335493566456,0.609375
57,57,0.1700335493566456,0.6171875
60,60,0.1700335493566456,0.625
61,61,0.1700335493566456,0.6328125
62,62,0.1700335493566456,0.640625
63,63,0.1700335493566456,0.6484375
64,64,0.1700335493566456,0.65625
65,65,0.1700335493566456,0.6640625
66,67,0.1700335493566456,0.671875
67,66,0.1700335493566456,0.6796875
71,71,0.1700335493566456,0.6875
72,72,0.1700335493566456,0.6953125
44,44,0.18537449701408093,0.703125
45,45,0.18547753701407999,0.7109375
46,46,0.18547753701407999,0.71875
69,69,0.18547753701407999,0.7265625
70,70,0.18547753701407999,0.734375
10,10,0.18547753701409597,0.7421875
12,12,0.18547753701409775,0.75
90,90,0.18547753701412262,0.7578125
81,81,0.1855108170140909,0.765625
11,11,0.18551081701409977,0.7734375
82,82,0.18551222501406528,0.78125
92,92,0.18551222501406528,0.7890625
95,95,0.18551222501406528,0.796875
106,106,0.18551222501406528,0.8046875
108,108,0.18551222501406528,0.8125
119,119,0.18551222501406528,0.8203125
125,125,0.18551222501406528,0.828125
16,16,0.18551222501409725,0.8359375
19,19,0.18551222501409725,0.84375
28,28,0.1855122250141008,0.8515625
42,42,0.1855122250141079,0.859375
50,50,0.1855122250141079,0.8671875
58,58,0.1855122250141079,0.875
68,68,0.1855122250141079,0.8828125
52,52,0.18551273701407922,0.890625
13,13,0.18551273701409698,0.8984375
91,91,0.18551273701410764,0.90625
126,126,0.18551273701410764,0.9140625
59,59,0.18551350501410013,0.921875
43,43,0.18551862501406902,0.9296875
15,15,0.18551862501409389,0.9375
4,4,0.18551862501409655,0.9453125
80,80,0.18551862501411165,0.953125
107,107,0.18551862501411165,0.9609375
51,51,0.18560132646405236,0.96875
14,14,0.18560132646406657,0.9765625
47,47,0.18607776941685472,0.984375
48,48,0.18608551341685597,0.9921875
49,49,0.1860883294168616,1.0
