,Time (sec),request_completion
0,7.891064782144164,1
1,8.101274542750325,2
2,8.754692915448956,3
3,9.13182491313756,4
4,11.618335597905661,5
5,13.780827989498846,6
6,19.290347674996667,7
7,19.357667677129818,8
8,20.643296705387634,9
9,20.93755547327683,10
10,21.45580099781831,11
11,22.701023552032566,12
12,22.820635199768702,13
13,23.0852653524459,14
14,24.911217500560323,15
15,26.327989515707962,16
16,26.613751435996214,17
17,28.324495148924733,18
18,31.249049348062652,19
19,31.34619719079731,20
20,34.7644841753918,21
21,37.108150250194974,22
22,37.7194941328701,23
23,38.19685066089629,24
24,44.45069160872449,25
25,45.16638654179542,26
26,45.454527713056436,27
27,45.60234849505381,28
28,49.185479126093114,29
29,50.70170310326834,30
30,54.22087402842818,31
31,56.573078230828116,32
32,58.24102213049447,33
33,64.43808885674105,34
34,65.19200317177253,35
35,67.05210876684993,36
36,70.24110847608696,37
37,72.16151323584556,38
38,76.57246215290755,39
39,78.76091460793455,40
40,82.02352579362655,41
41,82.07515522921409,42
42,82.67314010565627,43
43,83.45626263652927,44
44,83.62594295247199,45
45,84.10630059287301,46
46,84.32393578660326,47
47,84.79561123223797,48
48,86.66236485997669,49
49,87.18616659009503,50
50,88.093700409956,51
51,88.17245991299477,52
52,88.83421672213089,53
53,93.78328204890599,54
54,96.14952995700872,55
55,98.17122972670764,56
56,98.49768830852537,57
57,101.15829260204536,58
58,101.17663040825637,59
59,102.29605294529874,60
60,108.07226310279091,61
61,110.09500332504497,62
62,111.6665891374229,63
63,113.95307847596224,64
64,118.0976192787287,65
65,121.33207888052566,66
66,121.86456064597552,67
67,122.02635618565716,68
68,122.73685189425686,69
69,123.0659088532595,70
70,123.61049742057438,71
71,128.81685173004362,72
72,133.1544417217339,73
73,133.9507975112727,74
74,135.9673248069572,75
75,136.9667189854337,76
76,142.25913391376488,77
77,143.58083650644585,78
78,144.3638481314308,79
79,144.76609732725996,80
80,146.4744992631144,81
81,146.77446647751287,82
82,148.61082480455286,83
83,153.0678934100493,84
84,153.70012955198976,85
85,154.50441960461117,86
86,160.904313155031,87
87,162.4160716015859,88
88,162.62678949507622,89
89,162.72298730541905,90
90,162.94346270768955,91
91,164.98731416808488,92
92,167.81961812281344,93
93,168.82639286327358,94
94,168.9336034527281,95
95,169.84821181416643,96
96,175.41714733024793,97
97,176.92342730094887,98
98,183.14078960146637,99
99,187.19125326457666,100
100,187.19343044766106,101
101,189.9496127993289,102
102,192.3637675585511,103
103,193.98739753870188,104
104,194.71713880349478,105
105,196.60787818094101,106
106,196.9048314833064,107
107,197.7887449706646,108
108,198.9132006335593,109
109,204.68293708463563,110
110,209.0739100620705,111
111,209.77856994082558,112
112,211.14381000793364,113
113,211.41935905765803,114
114,216.1811292648376,115
115,220.52251490255844,116
116,221.06514196324287,117
117,223.4117652216362,118
118,225.12026434232314,119
119,225.56788354505872,120
120,228.29375407599463,121
121,229.8882892381095,122
122,233.3046042927767,123
123,234.54542659879866,124
124,234.7360687387551,125
125,235.3206782362431,126
126,235.40490008946858,127
127,240.13863674261424,128
