,Request Id,decode_time_execution_plus_preemption_normalized,cdf
31,31,0.010155963312532282,0.0078125
96,96,0.010155963312537597,0.015625
97,97,0.010155963312537597,0.0234375
37,37,0.010172908645867507,0.03125
29,29,0.01017477597919901,0.0390625
84,84,0.010176678145870477,0.046875
36,36,0.010184217145867591,0.0546875
127,127,0.010227548979202694,0.0625
32,32,0.01036890031253268,0.0703125
63,63,0.01039632247920197,0.078125
34,34,0.010411531139067634,0.0859375
71,71,0.010439796139067592,0.09375
62,62,0.010439981895868478,0.1015625
109,109,0.010460977472404043,0.109375
114,114,0.010526907639069272,0.1171875
75,75,0.010535180562532387,0.125
22,22,0.010545165312532787,0.1328125
74,74,0.01056846306253173,0.140625
53,53,0.01058049905573566,0.1484375
98,98,0.010580499055735826,0.15625
61,61,0.010585286889068929,0.1640625
18,19,0.010613501145866441,0.171875
60,60,0.010625444972401782,0.1796875
5,5,0.010629012972400754,0.1875
30,30,0.010630733472400872,0.1953125
57,58,0.010647782312534243,0.203125
116,116,0.010700775222400372,0.2109375
99,100,0.010707450805733099,0.21875
72,72,0.010745859222400539,0.2265625
113,113,0.010748511229194346,0.234375
85,85,0.010778894562527508,0.2421875
73,73,0.010780188889067344,0.25
100,99,0.010793868972400367,0.2578125
4,4,0.010793899645866353,0.265625
33,33,0.010797146472400626,0.2734375
28,28,0.010821426889067579,0.28125
23,23,0.010828939479200328,0.2890625
19,18,0.010835013722401303,0.296875
93,94,0.010840514145860791,0.3046875
108,108,0.010857745979195366,0.3125
35,35,0.010867420805735356,0.3203125
110,110,0.010887532305731085,0.328125
120,120,0.010907561555731138,0.3359375
95,95,0.010945956312528426,0.34375
83,83,0.010966916305729935,0.3515625
118,118,0.010974454972397907,0.359375
81,81,0.01097452981253133,0.3671875
112,112,0.010985550222394891,0.375
121,121,0.010998367688594468,0.3828125
59,59,0.011007368895867647,0.390625
21,21,0.011023585222401926,0.3984375
0,1,0.011026939055734226,0.40625
111,111,0.011028042305728347,0.4140625
107,107,0.011034204145861537,0.421875
115,115,0.01106597877192983,0.4296875
20,20,0.011084791889068059,0.4375
38,38,0.011101529654791331,0.4453125
101,101,0.011102148389062483,0.453125
82,82,0.011116549139063014,0.4609375
54,54,0.011123074521928983,0.46875
25,25,0.01115588155573509,0.4765625
3,3,0.011168827555734158,0.484375
27,27,0.011184124222401837,0.4921875
119,119,0.011196204722393688,0.5
125,125,0.011221687639060618,0.5078125
123,123,0.011253911195386712,0.515625
92,92,0.011257893472394864,0.5234375
69,69,0.01126189914586756,0.53125
56,56,0.011268927028728282,0.5390625
117,117,0.011296582112054643,0.546875
26,26,0.011297216695395046,0.5546875
64,64,0.011298999321457642,0.5625
126,126,0.01130563947919927,0.5703125
94,93,0.011305691445387789,0.578125
76,76,0.011314723021927653,0.5859375
102,102,0.011350308438591694,0.59375
24,24,0.011361043521928918,0.6015625
55,55,0.011366599271930705,0.609375
17,17,0.01138847577872805,0.6171875
58,57,0.011389780112062292,0.625
70,70,0.011394036395867418,0.6328125
2,2,0.011420177612060978,0.640625
105,105,0.011422083195388177,0.6484375
79,79,0.011471670445390603,0.65625
77,77,0.011497492938595089,0.6640625
16,16,0.01150138372240099,0.671875
103,103,0.011521033105258816,0.6796875
106,106,0.011531626278721563,0.6875
1,0,0.011536445771928833,0.6953125
51,51,0.011546943395865927,0.703125
88,89,0.011569142612061045,0.7109375
80,80,0.0115787637787223,0.71875
86,86,0.011595010021931362,0.7265625
124,124,0.011616679612058423,0.734375
52,52,0.011621300812532875,0.7421875
66,67,0.011635570612062163,0.75
90,90,0.011725833278727338,0.7578125
104,104,0.01173413716158389,0.765625
87,87,0.011764914771929591,0.7734375
122,122,0.011766013355260008,0.78125
65,65,0.011772128105262875,0.7890625
78,78,0.011777930828251293,0.796875
68,68,0.011847059195395415,0.8046875
91,91,0.011860298605261443,0.8125
15,15,0.011938502078255968,0.8203125
89,88,0.011955242161588608,0.828125
39,39,0.012011726085122021,0.8359375
67,66,0.012065895744923588,0.84375
14,14,0.0122234518261981,0.8515625
50,50,0.01228811040953015,0.859375
49,49,0.012343500576196043,0.8671875
7,7,0.01246272465478986,0.875
8,9,0.012714132794450113,0.8828125
6,6,0.012727632085121402,0.890625
13,13,0.012775258161589143,0.8984375
11,11,0.013002913627783691,0.90625
48,48,0.013080537776464257,0.9140625
12,12,0.013132705339862986,0.921875
10,10,0.013333698306057393,0.9296875
47,47,0.01338050267319535,0.9375
40,41,0.013388436188919384,0.9453125
9,8,0.013406336772251826,0.953125
42,42,0.013651047292188717,0.9609375
41,40,0.013685002175050837,0.96875
45,45,0.013743616936860548,0.9765625
46,46,0.013759746873463818,0.984375
43,43,0.013835979319721803,0.9921875
44,44,0.013851123089658274,1.0
