,Time (sec),request_completion
0,7.394467523539692,1
1,7.891064782144164,2
2,8.495060412985737,3
3,8.959283775285195,4
4,11.831136464053763,5
5,14.019666480712237,6
6,18.262518517276572,7
7,18.58486668264204,8
8,20.487738886170202,9
9,20.535415139002765,10
10,20.60010659757045,11
11,21.435100274717204,12
12,22.15916744134327,13
13,22.416689231282042,14
14,24.784273230245397,15
15,25.934417893628147,16
16,26.111764990426437,17
17,27.928310977178494,18
18,31.03022210459773,19
19,31.47460461591561,20
20,34.48037417062826,21
21,36.663927832341905,22
22,38.01326590585873,23
23,38.26025635658354,24
24,44.29064729536647,25
25,44.65442840127558,26
26,45.22573707436475,27
27,45.28570948113272,28
28,48.97133328678564,29
29,50.934586170311086,30
30,54.49357837126086,31
31,56.838366047260365,32
32,58.109803078888454,33
33,64.57191132074136,34
34,65.60317126491117,35
35,66.6672579355603,36
36,70.28043172035822,37
37,72.131572314985,38
38,76.08833218567182,39
39,78.56812164093826,40
40,81.71373097210176,41
41,81.77266251600277,42
42,82.34197204566559,43
43,82.82722222345542,44
44,83.33841254360243,45
45,83.47728097427954,46
46,83.5370164092897,47
47,83.8022508383566,48
48,85.42446447451874,49
49,86.95625848650825,50
50,87.34912648887155,51
51,88.56662351602304,52
52,88.99631869978442,53
53,93.65347943367108,54
54,96.34807101300888,55
55,98.51546951168224,56
56,98.78145925840694,57
57,100.52074835793405,58
58,100.87757275954993,59
59,102.13232457031405,60
60,108.42789704814889,61
61,110.55191955528112,62
62,111.97823260372964,63
63,113.8112513728648,64
64,117.91592329603708,65
65,120.93408465783399,66
66,121.09011453131009,67
67,121.62974112029913,68
68,122.19687711779919,69
69,122.87205216270392,70
70,122.94528671235153,71
71,128.67152932285845,72
72,133.95563319644882,73
73,134.71706162449567,74
74,136.76695953283155,75
75,137.55867938890745,76
76,142.2807085697638,77
77,143.51751661447875,78
78,144.60494645103086,79
79,145.14398389758713,80
80,146.6146534442148,81
81,146.70411954759442,82
82,148.6920996962869,83
83,152.65268547753482,84
84,153.67233940652054,85
85,154.16752123982138,86
86,160.16752123982138,87
87,162.30124466394875,88
88,162.53794384589352,89
89,162.58655610694342,90
90,162.8081547684338,91
91,164.92688818756434,92
92,167.57734056163753,93
93,168.8596791288884,94
94,168.91113547278943,95
95,169.41714733024793,96
96,175.41714733024793,97
97,176.92342730094887,98
98,183.14078960146637,99
99,186.86682274981132,100
100,187.36932968057448,101
101,189.91531073975884,102
102,191.73059852956953,103
103,193.57093462560357,104
104,194.9096558339676,105
105,196.40412154972066,106
106,197.0271018405183,107
107,198.30276112090726,108
108,199.2788137350268,109
109,204.526769834784,110
110,208.69934673755543,111
111,209.70298344307548,112
112,210.69937774707057,113
113,211.58780572055397,114
114,216.06348459773125,115
115,220.05658698734962,116
116,221.33105685820055,117
117,223.452882885331,118
118,224.95704056218077,119
119,225.6230761575337,120
120,228.09478506970436,121
121,229.89122751201677,122
122,232.80418028513864,123
123,233.96563019044177,124
124,234.54807610470593,125
125,235.0266339517761,126
126,235.2066667466392,127
127,240.0826289609524,128
